,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,Penalty_Kicks_Made,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG.1,GA,SoTA,Saves,Save%,PK_Save%,CS,CS%,Sh,SoT,SoT%,G/Sh,Dist,Cmp,Att,Cmp%,TotDist,PrgDist,xA,Tkl,Challenges_Tkl,TklW,Tkl%,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Season,Team,Competition
13,Éder Militão,br BRA,DF,22.0,21,19,1730.0,19.2,2.0,1.0,3.0,2.0,0.0,0.0,4.0,1.0,1.1,1.1,0.7,0.06,,,,,,,,18.0,6.0,33.3,0.11,13.2,1000.0,1116.0,89.6,19893.0,6172.0,0.6,40.0,16.0,20.0,61.5,29.0,69.0,60.0,0.0,40.0,16.0,71.4,2020-2021,Real Madrid,La Liga
14,Marcelo,br BRA,DF,32.0,19,15,1336.0,14.8,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.5,0.5,1.9,0.04,,,,,,,,16.0,1.0,6.3,0.0,21.5,796.0,998.0,79.8,12254.0,3807.0,2.8,30.0,15.0,26.0,53.6,11.0,40.0,15.0,0.0,5.0,18.0,21.7,2020-2021,Real Madrid,La Liga
15,Rodrygo,br BRA,"FW,MF",19.0,33,13,1306.0,14.5,2.0,7.0,9.0,2.0,0.0,0.0,0.0,0.0,2.3,2.3,4.2,0.16,,,,,,,,30.0,7.0,23.3,0.07,16.3,443.0,563.0,78.7,5469.0,1364.0,2.5,22.0,6.0,8.0,23.1,9.0,31.0,6.0,0.0,6.0,23.0,20.7,2020-2021,Real Madrid,La Liga
16,Dani Carvajal,es ESP,DF,28.0,15,13,1116.0,12.4,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.5,0.5,0.9,0.04,,,,,,,,9.0,2.0,22.2,0.0,26.1,800.0,954.0,83.9,13281.0,3361.0,1.2,30.0,13.0,21.0,59.1,15.0,45.0,28.0,0.0,15.0,9.0,62.5,2020-2021,Real Madrid,La Liga
17,Isco,es ESP,"FW,MF",28.0,29,10,1103.0,12.3,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.7,1.7,1.5,0.15,,,,,,,,23.0,3.0,13.0,0.0,18.7,695.0,814.0,85.4,10552.0,3189.0,1.5,15.0,4.0,9.0,22.2,6.0,20.0,3.0,0.0,7.0,15.0,31.8,2020-2021,Real Madrid,La Liga
18,Álvaro Odriozola,es ESP,DF,24.0,16,10,959.0,10.7,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,0.6,0.6,0.6,0.06,,,,,,,,3.0,2.0,66.7,0.67,11.0,410.0,480.0,85.4,5960.0,1450.0,1.1,18.0,4.0,10.0,66.7,7.0,25.0,13.0,1.0,2.0,8.0,20.0,2020-2021,Real Madrid,La Liga
19,Eden Hazard,be BEL,FW,29.0,21,11,895.0,9.9,4.0,2.0,6.0,3.0,1.0,1.0,0.0,0.0,2.5,1.7,1.0,0.19,,,,,,,,17.0,8.0,47.1,0.18,17.3,436.0,500.0,87.2,5365.0,982.0,1.2,3.0,0.0,2.0,0.0,5.0,8.0,0.0,0.0,2.0,11.0,15.4,2020-2021,Real Madrid,La Liga
20,Mariano,do DOM,FW,26.0,22,7,690.0,7.7,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.9,1.9,0.1,0.27,,,,,,,,19.0,6.0,31.6,0.05,16.5,91.0,129.0,70.5,1227.0,189.0,0.2,4.0,0.0,2.0,0.0,0.0,4.0,3.0,0.0,22.0,16.0,57.9,2020-2021,Real Madrid,La Liga
21,Martin Ødegaard,no NOR,MF,21.0,9,5,367.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.7,0.06,,,,,,,,5.0,2.0,40.0,0.0,20.5,219.0,256.0,85.5,3222.0,792.0,0.7,3.0,3.0,1.0,50.0,1.0,4.0,1.0,0.0,1.0,4.0,20.0,2020-2021,Real Madrid,La Liga
22,Miguel Gutiérrez,es ESP,DF,19.0,6,3,316.0,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,,,,,,,,0.0,0.0,,,,240.0,283.0,84.8,3202.0,885.0,0.3,4.0,1.0,0.0,14.3,5.0,9.0,5.0,0.0,6.0,4.0,60.0,2020-2021,Real Madrid,La Liga
23,Blanco,,MF,20.0,4,2,220.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,2.0,0.0,0.0,0.0,,,,,,,,,,2.0,,6.0,0.0,,,,,,2020-2021,Real Madrid,La Liga
24,Víctor Chust,es ESP,DF,20.0,3,2,215.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,,68.0,76.0,89.5,1390.0,511.0,0.0,1.0,0.0,1.0,0.0,3.0,2.0,5.0,0.0,3.0,2.0,60.0,2020-2021,Real Madrid,La Liga
25,Luka Jović,rs SRB,FW,22.0,5,3,207.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.1,0.55,,,,,,,,8.0,2.0,25.0,0.0,12.9,44.0,53.0,83.0,557.0,30.0,0.1,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,3.0,5.0,37.5,2020-2021,Real Madrid,La Liga
26,Sergio Arribas,es ESP,FW,18.0,10,0,167.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.01,,,,,,,,1.0,1.0,100.0,0.0,26.1,95.0,113.0,84.1,1339.0,300.0,0.3,3.0,1.0,1.0,25.0,4.0,7.0,2.0,0.0,2.0,4.0,33.3,2020-2021,Real Madrid,La Liga
27,Marvin,es ESP,FW,20.0,4,2,133.0,1.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.04,,,,,,,,1.0,0.0,0.0,0.0,13.8,68.0,85.0,80.0,943.0,245.0,0.0,3.0,1.0,2.0,50.0,2.0,5.0,3.0,0.0,3.0,1.0,75.0,2020-2021,Real Madrid,La Liga
28,Andriy Lunin,ua UKR,GK,21.0,1,1,120.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,2.0,3.0,1.0,33.3,,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,2020-2021,Real Madrid,La Liga
29,Hugo Duro,es ESP,FW,20.0,3,0,70.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.12,,,,,,,,2.0,0.0,0.0,0.0,16.2,12.0,14.0,85.7,139.0,11.0,0.1,1.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,1.0,5.0,16.7,2020-2021,Real Madrid,La Liga
30,Borja Mayoral,es ESP,FW,23.0,2,0,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,3.0,5.0,60.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2020-2021,Real Madrid,La Liga
31,Sergio Santos,es ESP,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Real Madrid,La Liga
32,Altube,es ESP,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Real Madrid,La Liga
33,Lucas Cañizares,es ESP,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Real Madrid,La Liga
34,Pablo Ramon,es ESP,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Real Madrid,La Liga
35,Óscar Aranda,es ESP,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Real Madrid,La Liga
36,Luis López,es ESP,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Real Madrid,La Liga
0,Frenkie de Jong,nl NED,"MF,DF",23.0,51,48,4489.0,49.9,7.0,7.0,14.0,7.0,0.0,0.0,6.0,0.0,4.8,4.8,6.5,0.12,,,,,,,,25.0,10.0,40.0,0.28,11.4,3058.0,3331.0,91.8,45359.0,13270.0,6.2,52.0,18.0,36.0,40.9,61.0,105.0,36.0,2.0,46.0,32.0,59.0,2020-2021,Barcelona,La Liga
1,Jordi Alba,es ESP,DF,31.0,49,46,4193.0,46.6,5.0,13.0,18.0,5.0,0.0,0.0,13.0,0.0,2.0,2.0,9.8,0.05,,,,,,,,34.0,12.0,35.3,0.15,20.0,2930.0,3444.0,85.1,40677.0,11768.0,12.5,50.0,26.0,38.0,45.6,66.0,105.0,54.0,0.0,5.0,9.0,35.7,2020-2021,Barcelona,La Liga
2,Lionel Messi,ar ARG,"FW,MF",33.0,47,45,4192.0,46.6,38.0,12.0,50.0,31.0,7.0,10.0,6.0,1.0,28.0,19.8,12.1,0.5,,,,,,,,261.0,117.0,44.8,0.12,20.3,2347.0,2858.0,82.1,33089.0,11123.0,16.2,23.0,8.0,13.0,33.3,9.0,31.0,0.0,2.0,7.0,12.0,36.8,2020-2021,Barcelona,La Liga
3,Marc-André ter Stegen,de GER,GK,28.0,42,42,3900.0,43.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.0,50.0,149.0,104.0,71.8,11.1,14.0,35.0,1.0,0.0,0.0,0.0,19.2,1041.0,1170.0,89.0,25007.0,17580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,2.0,8.0,0.0,100.0,2020-2021,Barcelona,La Liga
4,Antoine Griezmann,fr FRA,"FW,MF",29.0,51,45,3884.0,43.2,20.0,12.0,32.0,19.0,1.0,2.0,5.0,0.0,15.1,13.5,6.7,0.39,,,,,,,,109.0,49.0,45.0,0.17,14.2,1391.0,1616.0,86.1,18316.0,3018.0,6.3,45.0,16.0,29.0,34.8,22.0,62.0,14.0,0.0,21.0,20.0,51.2,2020-2021,Barcelona,La Liga
5,Clément Lenglet,fr FRA,DF,25.0,48,42,3694.0,41.0,1.0,0.0,1.0,1.0,0.0,0.0,14.0,2.0,1.9,1.9,0.9,0.06,,,,,,,,16.0,6.0,37.5,0.06,11.7,2588.0,2809.0,92.1,43784.0,15864.0,1.3,43.0,22.0,28.0,61.1,50.0,87.0,84.0,2.0,65.0,55.0,54.2,2020-2021,Barcelona,La Liga
6,Pedri,es ESP,"MF,FW",17.0,52,40,3509.0,39.0,4.0,6.0,10.0,4.0,0.0,0.0,2.0,0.0,5.2,5.0,3.8,0.15,,,,,,,,37.0,13.0,35.1,0.11,15.9,1786.0,2054.0,87.0,26379.0,4836.0,5.0,56.0,23.0,42.0,25.8,43.0,94.0,10.0,0.0,5.0,10.0,33.3,2020-2021,Barcelona,La Liga
7,Sergio Busquets,es ESP,MF,32.0,50,43,3506.0,39.0,0.0,5.0,5.0,0.0,0.0,0.0,10.0,0.0,0.4,0.4,3.9,0.01,,,,,,,,10.0,5.0,50.0,0.0,13.4,2789.0,3050.0,91.4,43311.0,13101.0,4.7,71.0,32.0,53.0,36.4,63.0,125.0,19.0,2.0,44.0,41.0,51.8,2020-2021,Barcelona,La Liga
8,Óscar Mingueza,es ESP,DF,21.0,39,32,2795.0,31.1,2.0,3.0,5.0,2.0,0.0,0.0,7.0,0.0,1.1,1.1,1.6,0.05,,,,,,,,14.0,6.0,42.9,0.14,15.8,1757.0,1914.0,91.8,26526.0,8136.0,1.5,58.0,35.0,45.0,58.3,37.0,88.0,49.0,2.0,17.0,24.0,41.5,2020-2021,Barcelona,La Liga
9,Sergiño Dest,us USA,DF,19.0,41,33,2738.0,30.4,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,2.1,2.1,3.5,0.08,,,,,,,,20.0,7.0,35.0,0.15,16.4,1541.0,1746.0,88.3,18499.0,4582.0,3.9,40.0,23.0,27.0,54.8,12.0,52.0,31.0,1.0,10.0,14.0,41.7,2020-2021,Barcelona,La Liga
10,Ousmane Dembélé,fr FRA,FW,23.0,44,27,2700.0,30.0,11.0,5.0,16.0,10.0,1.0,2.0,4.0,0.0,9.1,8.3,5.4,0.35,,,,,,,,93.0,38.0,40.9,0.11,17.7,987.0,1220.0,80.9,13582.0,2730.0,6.5,18.0,8.0,14.0,28.6,11.0,29.0,4.0,1.0,10.0,15.0,40.0,2020-2021,Barcelona,La Liga
11,Ronald Araújo,uy URU,DF,21.0,33,23,2236.0,24.8,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.8,1.8,0.2,0.1,,,,,,,,20.0,8.0,40.0,0.1,11.7,1070.0,1166.0,91.8,19170.0,5152.0,0.2,28.0,12.0,17.0,92.3,30.0,50.0,49.0,1.0,51.0,22.0,69.9,2020-2021,Barcelona,La Liga
12,Gerard Piqué,es ESP,DF,33.0,23,23,1917.0,21.3,2.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,0.9,0.9,0.5,0.05,,,,,,,,11.0,4.0,36.4,0.18,10.2,1367.0,1447.0,94.5,25513.0,8437.0,0.8,19.0,10.0,16.0,76.9,37.0,48.0,52.0,0.0,64.0,23.0,73.6,2020-2021,Barcelona,La Liga
13,Martin Braithwaite,dk DEN,FW,29.0,42,15,1737.0,19.3,7.0,3.0,10.0,6.0,1.0,2.0,4.0,0.0,8.5,6.9,2.6,0.44,,,,,,,,39.0,16.0,41.0,0.15,12.3,264.0,331.0,79.8,3041.0,315.0,2.0,9.0,1.0,5.0,14.3,7.0,15.0,8.0,0.0,17.0,16.0,51.5,2020-2021,Barcelona,La Liga
14,Francisco Trincão,pt POR,FW,20.0,42,10,1334.0,14.8,3.0,2.0,5.0,3.0,0.0,0.0,3.0,0.0,3.5,3.5,0.6,0.31,,,,,,,,42.0,19.0,45.2,0.07,17.8,487.0,590.0,82.5,5824.0,1082.0,1.2,9.0,2.0,10.0,16.7,5.0,12.0,2.0,0.0,3.0,9.0,25.0,2020-2021,Barcelona,La Liga
15,Miralem Pjanić,ba BIH,MF,30.0,30,13,1302.0,14.5,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,1.2,1.2,0.9,0.1,,,,,,,,27.0,6.0,22.2,0.0,23.8,1236.0,1361.0,90.8,17903.0,4836.0,1.9,17.0,9.0,11.0,39.1,25.0,40.0,7.0,1.0,11.0,13.0,45.8,2020-2021,Barcelona,La Liga
16,Sergi Roberto,es ESP,"DF,MF",28.0,20,12,1201.0,13.3,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.7,0.7,1.9,0.06,,,,,,,,7.0,3.0,42.9,0.14,15.6,960.0,1065.0,90.1,12802.0,3528.0,1.8,15.0,10.0,12.0,55.6,14.0,29.0,22.0,0.0,10.0,8.0,55.6,2020-2021,Barcelona,La Liga
17,Neto,br BRA,GK,31.0,12,12,1110.0,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,36.0,28.0,86.1,0.0,6.0,50.0,0.0,0.0,,,,290.0,334.0,86.8,6121.0,3796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,,2020-2021,Barcelona,La Liga
18,Junior Firpo,do DOM,DF,23.0,18,7,874.0,9.7,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.7,0.7,0.8,0.12,,,,,,,,4.0,2.0,50.0,0.25,7.1,414.0,459.0,90.2,5103.0,1237.0,0.7,8.0,2.0,7.0,50.0,10.0,14.0,10.0,1.0,5.0,2.0,71.4,2020-2021,Barcelona,La Liga
19,Samuel Umtiti,fr FRA,DF,26.0,16,8,833.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.1,0.02,,,,,,,,2.0,1.0,50.0,0.0,9.6,604.0,642.0,94.1,10019.0,3240.0,0.1,6.0,1.0,1.0,33.3,11.0,15.0,15.0,0.0,14.0,11.0,56.0,2020-2021,Barcelona,La Liga
20,Philippe Coutinho,br BRA,"FW,MF",28.0,14,10,787.0,8.7,3.0,2.0,5.0,3.0,0.0,0.0,0.0,0.0,4.3,4.3,0.9,0.49,,,,,,,,34.0,10.0,29.4,0.09,18.1,540.0,640.0,84.4,7170.0,1520.0,1.6,8.0,3.0,6.0,30.0,3.0,11.0,1.0,0.0,3.0,10.0,23.1,2020-2021,Barcelona,La Liga
21,Ilaix Moriba,gn GUI,MF,17.0,18,5,680.0,7.6,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.8,0.8,0.9,0.13,,,,,,,,16.0,3.0,18.8,0.06,14.7,357.0,393.0,90.8,4511.0,806.0,0.8,15.0,5.0,8.0,50.0,5.0,20.0,4.0,1.0,14.0,10.0,58.3,2020-2021,Barcelona,La Liga
22,Riqui Puig,es ESP,"MF,FW",20.0,24,4,598.0,6.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.2,1.2,0.6,0.27,,,,,,,,11.0,2.0,18.2,0.09,18.6,427.0,469.0,91.0,6210.0,1270.0,0.9,6.0,4.0,5.0,50.0,5.0,9.0,0.0,0.0,1.0,3.0,25.0,2020-2021,Barcelona,La Liga
23,Ansu Fati,es ESP,FW,17.0,10,8,591.0,6.6,5.0,2.0,7.0,5.0,0.0,0.0,1.0,0.0,3.4,3.4,2.6,0.51,,,,,,,,23.0,13.0,56.5,0.22,14.7,261.0,306.0,85.3,2741.0,497.0,2.3,10.0,2.0,5.0,15.4,4.0,14.0,3.0,0.0,3.0,4.0,42.9,2020-2021,Barcelona,La Liga
24,Carles Aleñá,es ESP,"MF,DF",22.0,5,1,172.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.1,0.07,,,,,,,,4.0,0.0,0.0,0.0,24.1,191.0,200.0,95.5,2983.0,709.0,0.2,2.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,66.7,2020-2021,Barcelona,La Liga
25,Konrad De La Fuente,us USA,FW,19.0,3,0,39.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,,,,,,,1.0,1.0,100.0,0.0,,10.0,10.0,100.0,105.0,22.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2020-2021,Barcelona,La Liga
26,Matheus Fernandes,br BRA,MF,22.0,1,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,,,,,,,,1.0,0.0,0.0,0.0,18.0,14.0,14.0,100.0,189.0,29.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-2021,Barcelona,La Liga
27,Arnau Tenas,es ESP,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Barcelona,La Liga
28,Iñaki Peña,es ESP,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Barcelona,La Liga
29,Rafinha,br BRA,MF,27.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Barcelona,La Liga
30,Álex Collado,es ESP,MF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Barcelona,La Liga
31,Santi Ramos Mingo,ar ARG,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Barcelona,La Liga
0,Jules Koundé,fr FRA,DF,21.0,49,45,4124.0,45.8,4.0,1.0,5.0,4.0,0.0,0.0,8.0,0.0,2.9,2.9,1.1,0.08,,,,,,,,36.0,14.0,38.9,0.11,12.7,2496.0,2818.0,88.6,43487.0,15213.0,1.3,30.0,13.0,20.0,48.1,54.0,76.0,117.0,0.0,118.0,72.0,62.1,2020-2021,Sevilla,La Liga
1,Yassine Bounou,ma MAR,GK,29.0,45,45,4110.0,45.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.0,36.0,150.0,114.0,80.0,25.0,23.0,52.3,1.0,1.0,100.0,1.0,9.2,984.0,1240.0,79.4,27306.0,15928.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,12.0,2.0,8.0,0.0,100.0,2020-2021,Sevilla,La Liga
2,Diego Carlos,br BRA,DF,27.0,46,45,4048.0,45.0,1.0,0.0,1.0,1.0,0.0,0.0,12.0,1.0,2.5,2.5,0.7,0.06,,,,,,,,30.0,9.0,30.0,0.03,11.9,2224.0,2495.0,89.1,45589.0,15072.0,0.3,31.0,11.0,24.0,52.4,48.0,74.0,139.0,2.0,79.0,47.0,62.7,2020-2021,Sevilla,La Liga
3,Jesús Navas,es ESP,DF,34.0,43,42,3542.0,39.4,0.0,6.0,6.0,0.0,0.0,0.0,4.0,1.0,1.2,1.2,8.4,0.03,,,,,,,,17.0,4.0,23.5,0.0,18.3,1984.0,2523.0,78.6,32659.0,9573.0,9.2,31.0,18.0,26.0,66.7,48.0,75.0,64.0,1.0,23.0,16.0,59.0,2020-2021,Sevilla,La Liga
4,Fernando,br BRA,"MF,DF",33.0,44,38,3523.0,39.1,3.0,5.0,8.0,3.0,0.0,0.0,10.0,1.0,1.7,1.7,3.1,0.05,,,,,,,,13.0,5.0,38.5,0.23,21.5,1714.0,1915.0,89.5,30433.0,8276.0,2.4,62.0,26.0,33.0,49.1,60.0,113.0,77.0,0.0,63.0,43.0,59.4,2020-2021,Sevilla,La Liga
5,Lucas Ocampos,ar ARG,"FW,DF",26.0,46,37,3388.0,37.6,8.0,4.0,12.0,3.0,5.0,7.0,3.0,0.0,12.3,8.4,6.1,0.24,,,,,,,,88.0,27.0,30.7,0.03,17.2,880.0,1200.0,73.3,12780.0,3066.0,3.6,40.0,14.0,31.0,28.0,25.0,65.0,34.0,1.0,35.0,39.0,47.3,2020-2021,Sevilla,La Liga
6,Joan Jordán,es ESP,MF,26.0,50,38,3323.0,36.9,2.0,7.0,9.0,1.0,1.0,1.0,15.0,1.0,2.5,2.4,4.1,0.08,,,,,,,,38.0,7.0,18.4,0.03,21.6,2115.0,2412.0,87.7,37828.0,8802.0,5.8,63.0,24.0,39.0,26.4,42.0,96.0,28.0,0.0,20.0,21.0,48.8,2020-2021,Sevilla,La Liga
7,Ivan Rakitić,hr CRO,MF,32.0,50,35,3083.0,34.3,8.0,3.0,11.0,6.0,2.0,2.0,5.0,0.0,5.6,4.0,2.5,0.14,,,,,,,,53.0,13.0,24.5,0.11,20.0,1833.0,2116.0,86.6,31577.0,7755.0,2.6,40.0,16.0,26.0,30.2,39.0,72.0,34.0,1.0,36.0,36.0,50.0,2020-2021,Sevilla,La Liga
8,Youssef En-Nesyri,ma MAR,FW,23.0,52,29,3006.0,33.4,24.0,0.0,24.0,23.0,1.0,1.0,4.0,0.0,18.5,17.7,3.1,0.59,,,,,,,,97.0,39.0,40.2,0.24,12.8,302.0,453.0,66.7,3822.0,497.0,2.1,18.0,4.0,13.0,18.2,11.0,28.0,30.0,0.0,105.0,95.0,52.5,2020-2021,Sevilla,La Liga
9,Suso,es ESP,FW,26.0,44,36,2848.0,31.6,4.0,6.0,10.0,4.0,0.0,0.0,2.0,0.0,2.4,2.4,4.7,0.09,,,,,,,,59.0,21.0,35.6,0.07,22.5,1075.0,1350.0,79.6,17513.0,4142.0,6.8,26.0,13.0,18.0,28.3,13.0,36.0,8.0,0.0,6.0,6.0,50.0,2020-2021,Sevilla,La Liga
10,Marcos Acuña,ar ARG,DF,28.0,37,31,2828.0,31.4,1.0,4.0,5.0,1.0,0.0,0.0,9.0,0.0,1.0,1.0,4.0,0.03,,,,,,,,19.0,2.0,10.5,0.05,20.5,1659.0,2072.0,80.1,28906.0,11207.0,3.8,71.0,26.0,52.0,57.8,28.0,97.0,35.0,1.0,27.0,40.0,40.3,2020-2021,Sevilla,La Liga
11,Luuk de Jong,nl NED,FW,29.0,48,25,2157.0,24.0,9.0,0.0,9.0,9.0,0.0,0.0,3.0,1.0,6.4,6.4,1.6,0.35,,,,,,,,51.0,21.0,41.2,0.18,10.8,330.0,460.0,71.7,3971.0,463.0,1.2,12.0,3.0,10.0,27.3,8.0,18.0,16.0,0.0,95.0,68.0,58.3,2020-2021,Sevilla,La Liga
12,Óliver Torres,es ESP,"MF,FW",25.0,47,21,2106.0,23.4,0.0,7.0,7.0,0.0,0.0,0.0,3.0,0.0,1.1,1.1,2.8,0.06,,,,,,,,15.0,4.0,26.7,0.0,18.6,1045.0,1244.0,84.0,19807.0,4898.0,2.8,41.0,22.0,33.0,36.1,19.0,58.0,10.0,0.0,6.0,15.0,28.6,2020-2021,Sevilla,La Liga
13,Nemanja Gudelj,rs SRB,"MF,DF",28.0,44,19,1951.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.4,0.4,0.0,0.02,,,,,,,,12.0,3.0,25.0,0.0,27.1,1058.0,1145.0,92.4,18853.0,4844.0,0.3,30.0,5.0,16.0,38.5,30.0,58.0,29.0,3.0,24.0,23.0,51.1,2020-2021,Sevilla,La Liga
14,Munir El Haddadi,ma MAR,"FW,MF",24.0,36,15,1467.0,16.3,5.0,2.0,7.0,5.0,0.0,0.0,3.0,0.0,5.1,5.1,1.6,0.4,,,,,,,,53.0,16.0,30.2,0.09,17.5,370.0,460.0,80.4,5279.0,901.0,1.2,16.0,3.0,13.0,20.0,10.0,22.0,6.0,0.0,8.0,24.0,25.0,2020-2021,Sevilla,La Liga
15,Karim Rekik,nl NED,DF,25.0,22,12,1323.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.8,0.8,0.2,0.08,,,,,,,,6.0,1.0,16.7,0.0,9.9,543.0,635.0,85.5,8130.0,2530.0,0.2,10.0,3.0,11.0,37.5,15.0,20.0,22.0,0.0,18.0,13.0,58.1,2020-2021,Sevilla,La Liga
16,Sergi Gómez,es ESP,DF,28.0,16,16,1306.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.0,0.01,,,,,,,,3.0,0.0,0.0,0.0,24.4,639.0,695.0,91.9,12636.0,3777.0,0.0,5.0,2.0,5.0,100.0,9.0,12.0,40.0,0.0,24.0,27.0,47.1,2020-2021,Sevilla,La Liga
17,Papu Gómez,ar ARG,"MF,FW",32.0,23,14,1173.0,13.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,0.8,0.8,1.5,0.08,,,,,,,,21.0,11.0,52.4,0.14,22.4,553.0,656.0,84.3,8718.0,1821.0,1.6,10.0,3.0,9.0,21.4,9.0,18.0,6.0,0.0,4.0,8.0,33.3,2020-2021,Sevilla,La Liga
18,Aleix Vidal,es ESP,"DF,MF",30.0,19,11,1121.0,12.5,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.7,0.0,,,,,,,,6.0,3.0,50.0,0.0,29.0,423.0,505.0,83.8,6807.0,2102.0,0.5,9.0,5.0,15.0,41.7,18.0,21.0,9.0,0.0,14.0,9.0,60.9,2020-2021,Sevilla,La Liga
