,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,Penalty_Kicks_Made,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG.1,GA,SoTA,Saves,Save%,PK_Save%,CS,CS%,Sh,SoT,SoT%,G/Sh,Dist,Cmp,Att,Cmp%,TotDist,PrgDist,xA,Tkl,Challenges_Tkl,TklW,Tkl%,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Season,Team,Competition
18,Aleš Matějů,cz CZE,DF,25.0,9,9,727.0,8.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,1.1,0.03,,,,,,,,2.0,2.0,100.0,0.0,11.2,217.0,294.0,73.8,3561.0,1647.0,1.3,16.0,13.0,12.0,44.8,9.0,25.0,15.0,0.0,11.0,3.0,78.6,2021-2022,Venezia,Serie A
19,Tanner Tessmann,us USA,MF,19.0,20,6,680.0,7.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6,0.6,0.1,0.09,,,,,,,,8.0,3.0,37.5,0.0,16.5,164.0,227.0,72.2,3178.0,1095.0,0.1,11.0,5.0,5.0,35.7,5.0,16.0,22.0,0.0,8.0,17.0,32.0,2021-2022,Venezia,Serie A
20,Cristian Molinaro,it ITA,DF,38.0,8,6,548.0,6.1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,,,,,,0.0,0.0,,,,243.0,325.0,74.8,4271.0,2040.0,0.3,12.0,5.0,9.0,71.4,6.0,18.0,20.0,0.0,4.0,2.0,66.7,2021-2022,Venezia,Serie A
21,Luca Lezzerini,it ITA,GK,26.0,6,6,495.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,9.0,39.0,30.0,76.9,,0.0,0.0,0.0,0.0,,,,155.0,199.0,77.9,3899.0,2488.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2021-2022,Venezia,Serie A
22,Luca Fiordilino,it ITA,MF,25.0,15,5,661.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.4,0.03,,,,,,,,3.0,1.0,33.3,0.0,19.7,260.0,307.0,84.7,4177.0,1037.0,0.3,21.0,13.0,13.0,48.1,11.0,32.0,12.0,0.0,9.0,3.0,75.0,2021-2022,Venezia,Serie A
23,Dor Peretz,il ISR,MF,26.0,18,4,585.0,6.5,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.8,0.8,0.1,0.13,,,,,,,,5.0,0.0,0.0,0.0,18.3,175.0,234.0,74.8,2632.0,758.0,0.1,27.0,13.0,18.0,52.0,8.0,35.0,11.0,0.0,8.0,9.0,47.1,2021-2022,Venezia,Serie A
24,Francesco Forte,it ITA,FW,28.0,12,4,422.0,4.7,1.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,0.6,0.23,,,,,,,,11.0,2.0,18.2,0.09,10.5,52.0,75.0,69.3,672.0,159.0,0.1,3.0,2.0,2.0,40.0,0.0,3.0,2.0,0.0,18.0,16.0,52.9,2021-2022,Venezia,Serie A
25,Marco Modolo,it ITA,DF,32.0,6,4,392.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.0,0.05,,,,,,,,1.0,1.0,100.0,0.0,8.1,130.0,161.0,80.7,2823.0,957.0,0.0,6.0,2.0,3.0,40.0,4.0,10.0,26.0,0.0,9.0,7.0,56.3,2021-2022,Venezia,Serie A
26,Nani,pt POR,"MF,FW",34.0,10,3,287.0,3.2,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.7,0.02,,,,,,,,3.0,0.0,0.0,0.0,24.3,91.0,132.0,68.9,1386.0,404.0,0.3,2.0,0.0,1.0,0.0,2.0,4.0,0.0,1.0,5.0,3.0,62.5,2021-2022,Venezia,Serie A
27,Daan Heymans,be BEL,"MF,FW",22.0,7,2,256.0,2.8,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.1,0.1,0.2,0.04,,,,,,,,3.0,1.0,33.3,0.0,14.5,79.0,96.0,82.3,1240.0,310.0,0.2,3.0,1.0,1.0,20.0,4.0,7.0,3.0,0.0,8.0,2.0,80.0,2021-2022,Venezia,Serie A
28,Maximilian Ullmann,at AUT,DF,25.0,5,2,246.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,44.0,68.0,64.7,762.0,381.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,7.0,0.0,1.0,5.0,16.7,2021-2022,Venezia,Serie A
29,David Schnegg,at AUT,DF,22.0,4,2,142.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,57.0,87.0,65.5,1058.0,511.0,0.0,2.0,1.0,0.0,33.3,3.0,5.0,6.0,0.0,2.0,3.0,40.0,2021-2022,Venezia,Serie A
30,Jean-Pierre Nsame,cm CMR,FW,28.0,11,1,245.0,2.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,0.26,,,,,,,,5.0,0.0,0.0,0.0,10.0,40.0,67.0,59.7,501.0,169.0,0.3,1.0,0.0,1.0,,0.0,1.0,1.0,0.0,16.0,15.0,51.6,2021-2022,Venezia,Serie A
31,Francesco Di Mariano,it ITA,FW,25.0,1,1,62.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,,,,,,,0.0,0.0,,,,11.0,14.0,78.6,239.0,30.0,0.0,1.0,0.0,1.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2021-2022,Venezia,Serie A
32,Arnór Sigurðsson,is ISL,"FW,MF",22.0,9,0,183.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.04,,,,,,,,1.0,0.0,0.0,0.0,11.2,39.0,53.0,73.6,495.0,126.0,0.1,1.0,1.0,1.0,50.0,1.0,2.0,0.0,0.0,0.0,7.0,0.0,2021-2022,Venezia,Serie A
33,Hilmir Mikaelsson,is ISL,FW,17.0,1,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,2.0,3.0,66.7,18.0,6.0,0.0,2.0,0.0,0.0,,0.0,2.0,0.0,0.0,1.0,2.0,33.3,2021-2022,Venezia,Serie A
34,Jacopo Dezi,it ITA,MF,29.0,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,,,,,,,,1.0,0.0,0.0,0.0,24.3,22.0,26.0,84.6,498.0,172.0,0.1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,100.0,2021-2022,Venezia,Serie A
35,Nicolas Galazzi,it ITA,MF,20.0,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,5.0,8.0,62.5,68.0,14.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2021-2022,Venezia,Serie A
36,Issa Bah,lu LUX,FW,19.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,6.0,6.0,100.0,81.0,17.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,100.0,2021-2022,Venezia,Serie A
37,Bjarki Bjarkason,is ISL,MF,21.0,1,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,1.0,2.0,50.0,6.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2021-2022,Venezia,Serie A
38,Patrick Leal,us USA,FW,18.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2021-2022,Venezia,Serie A
39,Bruno,br BRA,GK,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Venezia,Serie A
40,Jakob Franz Pálsson,is ISL,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Venezia,Serie A
41,Roman Lazar,,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Venezia,Serie A
42,Óttar Magnús Karlsson,is ISL,FW,24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Venezia,Serie A
43,Morré Makadji,fr FRA,DF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Venezia,Serie A
44,Filippo Mozzo,it ITA,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Venezia,Serie A
45,Filippo Neri,it ITA,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Venezia,Serie A
46,Damiano Pecile,ca CAN,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Venezia,Serie A
47,Melvyn Remy,fr FRA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021-2022,Venezia,Serie A
0,Samir Handanović,si SVN,GK,36.0,37,37,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,110.0,76.0,73.6,33.3,14.0,37.8,0.0,0.0,,,,934.0,1080.0,86.5,22303.0,14189.0,0.0,1.0,1.0,0.0,100.0,0.0,1.0,6.0,3.0,6.0,0.0,100.0,2020-2021,Internazionale,Serie A
1,Alessandro Bastoni,it ITA,DF,21.0,33,33,2922.0,32.5,0.0,3.0,3.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,1.5,0.03,,,,,,,,10.0,1.0,10.0,0.0,9.9,2065.0,2306.0,89.5,37276.0,10450.0,1.4,36.0,17.0,22.0,63.0,40.0,76.0,75.0,0.0,48.0,32.0,60.0,2020-2021,Internazionale,Serie A
2,Nicolò Barella,it ITA,MF,23.0,36,32,2896.0,32.2,3.0,7.0,10.0,3.0,0.0,0.0,5.0,0.0,2.4,2.4,5.7,0.07,,,,,,,,36.0,8.0,22.2,0.08,21.2,1591.0,1931.0,82.4,25100.0,8423.0,4.8,58.0,23.0,31.0,31.9,26.0,84.0,14.0,0.0,30.0,28.0,51.7,2020-2021,Internazionale,Serie A
3,Romelu Lukaku,be BEL,FW,27.0,36,32,2884.0,32.0,24.0,11.0,35.0,18.0,6.0,6.0,4.0,0.0,23.0,18.2,7.0,0.57,,,,,,,,90.0,42.0,46.7,0.2,14.5,538.0,762.0,70.6,6581.0,1431.0,5.4,11.0,6.0,1.0,42.9,3.0,14.0,34.0,0.0,45.0,57.0,44.1,2020-2021,Internazionale,Serie A
4,Milan Škriniar,sk SVK,DF,25.0,32,31,2777.0,30.9,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,2.3,2.3,0.5,0.07,,,,,,,,15.0,6.0,40.0,0.2,10.3,2009.0,2182.0,92.1,35415.0,10388.0,0.7,48.0,23.0,32.0,67.6,30.0,78.0,89.0,1.0,32.0,43.0,42.7,2020-2021,Internazionale,Serie A
5,Stefan de Vrij,nl NED,DF,28.0,32,30,2734.0,30.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.2,1.2,0.5,0.04,,,,,,,,12.0,4.0,33.3,0.08,9.9,1842.0,1967.0,93.6,37123.0,10864.0,0.5,28.0,15.0,16.0,62.5,41.0,69.0,95.0,0.0,64.0,40.0,61.5,2020-2021,Internazionale,Serie A
6,Lautaro Martínez,ar ARG,FW,22.0,38,30,2561.0,28.5,17.0,6.0,23.0,15.0,2.0,2.0,5.0,0.0,15.2,13.6,5.7,0.48,,,,,,,,107.0,37.0,34.6,0.14,14.9,380.0,566.0,67.1,5498.0,1325.0,3.0,25.0,7.0,12.0,29.2,27.0,52.0,16.0,0.0,25.0,48.0,34.2,2020-2021,Internazionale,Serie A
7,Achraf Hakimi,ma MAR,DF,21.0,37,29,2665.0,29.6,7.0,8.0,15.0,7.0,0.0,0.0,6.0,0.0,4.7,4.7,6.2,0.16,,,,,,,,39.0,16.0,41.0,0.18,17.0,1253.0,1539.0,81.4,18000.0,5633.0,6.8,53.0,23.0,32.0,47.9,22.0,75.0,23.0,1.0,16.0,28.0,36.4,2020-2021,Internazionale,Serie A
8,Marcelo Brozović,hr CRO,MF,27.0,33,29,2581.0,28.7,2.0,6.0,8.0,2.0,0.0,0.0,9.0,1.0,1.0,1.0,4.4,0.04,,,,,,,,25.0,4.0,16.0,0.08,23.7,2012.0,2297.0,87.6,37385.0,11289.0,4.3,54.0,20.0,29.0,32.8,40.0,94.0,38.0,0.0,21.0,28.0,42.9,2020-2021,Internazionale,Serie A
9,Ivan Perišić,hr CRO,"DF,FW",31.0,32,20,1795.0,19.9,4.0,3.0,7.0,4.0,0.0,0.0,3.0,0.0,5.2,5.2,4.5,0.26,,,,,,,,35.0,10.0,28.6,0.11,13.1,576.0,815.0,70.7,9597.0,2680.0,3.8,22.0,12.0,13.0,36.4,19.0,41.0,36.0,1.0,32.0,24.0,57.1,2020-2021,Internazionale,Serie A
10,Christian Eriksen,dk DEN,MF,28.0,26,17,1385.0,15.4,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.4,1.4,2.8,0.09,,,,,,,,30.0,12.0,40.0,0.1,23.5,863.0,1061.0,81.3,15187.0,4457.0,3.4,12.0,7.0,6.0,35.0,9.0,21.0,13.0,1.0,8.0,6.0,57.1,2020-2021,Internazionale,Serie A
11,Ashley Young,eng ENG,DF,35.0,26,16,1425.0,15.8,1.0,4.0,5.0,1.0,0.0,0.0,4.0,0.0,1.3,1.2,2.2,0.07,,,,,,,,15.0,5.0,33.3,0.07,17.7,542.0,679.0,79.8,8123.0,2463.0,2.3,15.0,3.0,7.0,23.1,6.0,21.0,31.0,0.0,3.0,10.0,23.1,2020-2021,Internazionale,Serie A
12,Roberto Gagliardini,it ITA,MF,26.0,28,14,1232.0,13.7,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,1.2,1.2,1.3,0.09,,,,,,,,17.0,5.0,29.4,0.18,16.8,517.0,601.0,86.0,7803.0,1851.0,1.2,30.0,5.0,17.0,17.9,19.0,49.0,16.0,0.0,19.0,11.0,63.3,2020-2021,Internazionale,Serie A
13,Matteo Darmian,it ITA,DF,30.0,26,14,1160.0,12.9,3.0,3.0,6.0,3.0,0.0,0.0,4.0,0.0,1.5,1.5,0.9,0.12,,,,,,,,9.0,4.0,44.4,0.33,12.8,418.0,515.0,81.2,6743.0,2233.0,1.1,30.0,16.0,16.0,57.1,17.0,47.0,35.0,0.0,13.0,9.0,59.1,2020-2021,Internazionale,Serie A
14,Arturo Vidal,cl CHI,MF,33.0,23,14,1138.0,12.6,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,2.4,2.4,1.1,0.19,,,,,,,,21.0,3.0,14.3,0.05,15.2,645.0,753.0,85.7,11197.0,2984.0,1.4,27.0,12.0,14.0,29.3,29.0,56.0,11.0,0.0,19.0,20.0,48.7,2020-2021,Internazionale,Serie A
15,Alexis Sánchez,cl CHI,FW,31.0,30,12,1146.0,12.7,7.0,5.0,12.0,7.0,0.0,1.0,0.0,0.0,6.4,5.6,5.3,0.44,,,,,,,,28.0,15.0,53.6,0.25,16.5,398.0,515.0,77.3,6577.0,1699.0,4.0,14.0,5.0,8.0,27.8,7.0,21.0,1.0,1.0,9.0,10.0,47.4,2020-2021,Internazionale,Serie A
16,Andrea Ranocchia,it ITA,DF,32.0,8,8,703.0,7.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.6,1.6,0.5,0.2,,,,,,,,9.0,2.0,22.2,0.0,7.6,468.0,496.0,94.4,9382.0,3387.0,0.1,13.0,7.0,10.0,87.5,12.0,25.0,19.0,0.0,20.0,10.0,66.7,2020-2021,Internazionale,Serie A
17,Danilo D'Ambrosio,it ITA,DF,31.0,19,7,699.0,7.8,3.0,0.0,3.0,3.0,0.0,0.0,2.0,0.0,1.3,1.3,0.2,0.16,,,,,,,,8.0,6.0,75.0,0.38,11.2,431.0,476.0,90.5,7052.0,2371.0,0.2,15.0,6.0,9.0,40.0,4.0,19.0,15.0,0.0,10.0,10.0,50.0,2020-2021,Internazionale,Serie A
18,Stefano Sensi,it ITA,MF,24.0,18,4,603.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.1,1.1,0.9,0.17,,,,,,,,18.0,7.0,38.9,0.0,21.9,354.0,432.0,81.9,5867.0,1586.0,1.1,9.0,4.0,6.0,36.4,7.0,16.0,1.0,0.0,2.0,2.0,50.0,2020-2021,Internazionale,Serie A
19,Aleksandar Kolarov,rs SRB,DF,34.0,7,4,390.0,4.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.1,0.03,,,,,,,,6.0,2.0,33.3,0.0,29.4,310.0,366.0,84.7,5768.0,1880.0,0.7,4.0,1.0,4.0,50.0,7.0,11.0,8.0,0.0,11.0,6.0,64.7,2020-2021,Internazionale,Serie A
20,Matías Vecino,uy URU,MF,28.0,8,3,283.0,3.1,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.6,0.25,,,,,,,,6.0,3.0,50.0,0.17,15.8,103.0,126.0,81.7,1494.0,523.0,0.2,1.0,0.0,1.0,0.0,4.0,5.0,3.0,0.0,3.0,4.0,42.9,2020-2021,Internazionale,Serie A
21,Andrea Pinamonti,it ITA,FW,21.0,8,1,169.0,1.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,0.35,,,,,,,,4.0,2.0,50.0,0.25,14.3,37.0,52.0,71.2,421.0,81.0,0.1,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,2.0,2.0,50.0,2020-2021,Internazionale,Serie A
22,Ionuț Radu,ro ROU,GK,23.0,2,1,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,83.3,,0.0,0.0,0.0,0.0,,,,54.0,56.0,96.4,982.0,484.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,100.0,2020-2021,Internazionale,Serie A
23,Radja Nainggolan,be BEL,MF,32.0,4,0,46.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.29,,,,,,,,3.0,0.0,0.0,0.0,22.5,31.0,38.0,81.6,472.0,77.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,0.0,,2020-2021,Internazionale,Serie A
24,Daniele Padelli,it ITA,GK,34.0,1,0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,100.0,0.0,0.0,,0.0,0.0,,,,13.0,13.0,100.0,219.0,109.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2020-2021,Internazionale,Serie A
25,Franco Carboni,it ITA,FW,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Internazionale,Serie A
26,Dalbert Henrique,br BRA,"DF,MF",26.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Internazionale,Serie A
27,Lorenzo Moretti,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Internazionale,Serie A
28,Franco Orlando Vezzoni,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Internazionale,Serie A
29,Lorenzo Pirola,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Internazionale,Serie A
30,Martin Satriano,uy URU,FW,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Internazionale,Serie A
31,Niccolò Squizzato,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Internazionale,Serie A
32,Filip Stankovic,rs SRB,GK,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Internazionale,Serie A
33,David Wieser,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Internazionale,Serie A
0,Gianluigi Donnarumma,it ITA,GK,21.0,37,37,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,38.0,126.0,88.0,71.4,33.3,14.0,37.8,0.0,0.0,,,,979.0,1232.0,79.5,23908.0,17284.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,2.0,8.0,1.0,88.9,2020-2021,Milan,Serie A
1,Franck Kessié,ci CIV,MF,23.0,37,36,3226.0,35.8,13.0,4.0,17.0,2.0,11.0,13.0,8.0,0.0,14.0,3.8,2.9,0.11,,,,,,,,36.0,8.0,22.2,0.06,19.4,1781.0,2022.0,88.1,30782.0,7900.0,2.6,53.0,20.0,30.0,52.6,46.0,99.0,51.0,0.0,56.0,45.0,55.4,2020-2021,Milan,Serie A
2,Theo Hernández,fr FRA,DF,22.0,33,33,2933.0,32.6,7.0,5.0,12.0,7.0,0.0,0.0,9.0,0.0,4.3,4.3,4.9,0.13,,,,,,,,47.0,13.0,27.7,0.15,19.3,1527.0,1891.0,80.8,23126.0,8040.0,4.7,48.0,19.0,29.0,50.0,34.0,82.0,64.0,5.0,50.0,25.0,66.7,2020-2021,Milan,Serie A
3,Davide Calabria,it ITA,DF,23.0,32,30,2647.0,29.4,2.0,1.0,3.0,2.0,0.0,0.0,7.0,0.0,1.3,1.3,1.6,0.04,,,,,,,,24.0,7.0,29.2,0.08,22.1,1384.0,1792.0,77.2,24172.0,9372.0,2.3,101.0,54.0,64.0,60.0,37.0,138.0,82.0,1.0,27.0,28.0,49.1,2020-2021,Milan,Serie A
4,Hakan Çalhanoğlu,tr TUR,"MF,FW",26.0,33,30,2614.0,29.0,4.0,9.0,13.0,3.0,1.0,1.0,4.0,0.0,4.8,4.0,9.1,0.14,,,,,,,,82.0,22.0,26.8,0.04,24.1,1240.0,1614.0,76.8,21124.0,6728.0,8.5,26.0,7.0,7.0,25.0,15.0,41.0,24.0,1.0,17.0,32.0,34.7,2020-2021,Milan,Serie A
5,Simon Kjær,dk DEN,DF,31.0,28,28,2393.0,26.6,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,1.6,1.6,1.2,0.06,,,,,,,,16.0,2.0,12.5,0.0,12.0,1303.0,1489.0,87.5,26908.0,9646.0,0.6,45.0,18.0,26.0,60.0,42.0,87.0,125.0,0.0,54.0,43.0,55.7,2020-2021,Milan,Serie A
6,Alexis Saelemaekers,be BEL,FW,21.0,32,27,2016.0,22.4,2.0,4.0,6.0,2.0,0.0,0.0,7.0,1.0,2.4,2.4,3.1,0.11,,,,,,,,28.0,7.0,25.0,0.07,18.4,679.0,860.0,79.0,8861.0,2127.0,2.4,43.0,19.0,26.0,31.7,25.0,68.0,6.0,0.0,7.0,16.0,30.4,2020-2021,Milan,Serie A
7,Rafael Leão,pt POR,FW,21.0,30,22,1924.0,21.4,6.0,6.0,12.0,6.0,0.0,0.0,5.0,0.0,6.0,6.0,4.4,0.28,,,,,,,,43.0,20.0,46.5,0.14,16.4,362.0,507.0,71.4,5185.0,1075.0,2.6,13.0,6.0,6.0,40.0,4.0,17.0,14.0,1.0,42.0,59.0,41.6,2020-2021,Milan,Serie A
8,Alessio Romagnoli,it ITA,DF,25.0,22,21,1907.0,21.2,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,2.8,2.8,0.8,0.13,,,,,,,,15.0,3.0,20.0,0.07,7.2,920.0,1029.0,89.4,16835.0,5763.0,0.9,17.0,8.0,7.0,42.1,24.0,41.0,80.0,0.0,55.0,26.0,67.9,2020-2021,Milan,Serie A
9,Ante Rebić,hr CRO,FW,26.0,27,20,1776.0,19.7,11.0,4.0,15.0,11.0,0.0,0.0,4.0,1.0,5.9,5.6,5.4,0.28,,,,,,,,43.0,23.0,53.5,0.26,14.5,290.0,472.0,61.4,3964.0,1216.0,4.4,26.0,8.0,9.0,21.6,7.0,33.0,17.0,0.0,23.0,35.0,39.7,2020-2021,Milan,Serie A
10,Zlatan Ibrahimović,se SWE,FW,38.0,19,18,1493.0,16.6,15.0,2.0,17.0,12.0,3.0,6.0,2.0,1.0,16.2,11.9,1.8,0.72,,,,,,,,75.0,34.0,45.3,0.16,16.7,380.0,544.0,69.9,5184.0,1472.0,2.4,5.0,3.0,4.0,50.0,6.0,11.0,27.0,1.0,83.0,41.0,66.9,2020-2021,Milan,Serie A
11,Sandro Tonali,it ITA,MF,20.0,25,17,1330.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.4,0.4,1.3,0.03,,,,,,,,10.0,3.0,30.0,0.0,24.1,630.0,772.0,81.6,10959.0,3255.0,1.6,28.0,13.0,19.0,46.4,22.0,50.0,18.0,0.0,6.0,9.0,40.0,2020-2021,Milan,Serie A
12,Ismaël Bennacer,dz ALG,MF,22.0,21,17,1326.0,14.7,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.9,0.9,0.6,0.06,,,,,,,,12.0,1.0,8.3,0.0,26.7,851.0,984.0,86.5,14057.0,4891.0,0.8,39.0,15.0,18.0,46.9,20.0,59.0,12.0,0.0,11.0,21.0,34.4,2020-2021,Milan,Serie A
13,Fikayo Tomori,eng ENG,DF,22.0,17,16,1466.0,16.3,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.8,0.8,0.0,0.05,,,,,,,,5.0,4.0,80.0,0.2,9.6,810.0,918.0,88.2,15148.0,5662.0,0.1,28.0,8.0,18.0,57.1,18.0,46.0,61.0,1.0,30.0,26.0,53.6,2020-2021,Milan,Serie A
14,Brahim Díaz,ma MAR,"MF,FW",20.0,27,15,1228.0,13.6,4.0,3.0,7.0,4.0,0.0,0.0,2.0,0.0,3.4,3.4,1.5,0.25,,,,,,,,26.0,8.0,30.8,0.15,16.8,415.0,488.0,85.0,5535.0,1169.0,1.4,18.0,10.0,10.0,43.5,2.0,20.0,2.0,0.0,4.0,27.0,12.9,2020-2021,Milan,Serie A
