,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,Penalty_Kicks_Made,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG.1,GA,SoTA,Saves,Save%,PK_Save%,CS,CS%,Sh,SoT,SoT%,G/Sh,Dist,Cmp,Att,Cmp%,TotDist,PrgDist,xA,Tkl,Challenges_Tkl,TklW,Tkl%,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Season,Team,Competition
19,Saîf-Eddine Khaoui,tn TUN,"FW,MF",25,19,6,707.0,7.9,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,0.9,0.9,0.5,0.13,,,,,,,,12.0,7.0,58.3,0.17,18.4,179.0,261.0,68.6,2686.0,1116.0,0.4,19.0,7.0,11.0,43.8,13.0,31.0,1.0,0.0,1.0,12.0,7.7,2020-2021,Marseille,Ligue 1
20,Nemanja Radonjić,rs SRB,"FW,MF",24,15,6,543.0,6.0,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.6,1.6,0.3,0.3,,,,,,,,14.0,8.0,57.1,0.14,17.5,96.0,157.0,61.1,1190.0,350.0,0.3,6.0,2.0,5.0,16.7,3.0,9.0,1.0,0.0,3.0,11.0,21.4,2020-2021,Marseille,Ligue 1
21,Yohann Pelé,fr FRA,GK,37,4,3,315.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,10.0,71.4,0.0,1.0,33.3,0.0,0.0,,,,22.0,23.0,95.7,373.0,269.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2020-2021,Marseille,Ligue 1
22,Lucas Perrin,fr FRA,DF,21,8,3,314.0,3.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.4,0.4,0.0,0.12,,,,,,,,3.0,1.0,33.3,0.33,12.1,151.0,164.0,92.1,2862.0,1059.0,0.1,7.0,5.0,4.0,41.7,8.0,15.0,16.0,0.0,8.0,3.0,72.7,2020-2021,Marseille,Ligue 1
23,Kevin Strootman,nl NED,MF,30,14,1,264.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.2,0.0,,,,,,,,0.0,0.0,,,,179.0,213.0,84.0,3026.0,984.0,0.1,9.0,4.0,6.0,50.0,6.0,15.0,7.0,0.0,5.0,3.0,62.5,2020-2021,Marseille,Ligue 1
24,Olivier Ntcham,cm CMR,MF,24,6,3,210.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.06,,,,,,,,1.0,0.0,0.0,0.0,22.7,47.0,56.0,83.9,745.0,199.0,0.0,1.0,1.0,0.0,33.3,4.0,3.0,3.0,0.0,0.0,0.0,,2020-2021,Marseille,Ligue 1
25,Marley Aké,fr FRA,"FW,MF",19,13,0,185.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,0.0,0.76,,,,,,,,5.0,0.0,0.0,0.0,10.9,33.0,43.0,76.7,468.0,120.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,4.0,8.0,33.3,2020-2021,Marseille,Ligue 1
26,Bamba Dieng,sn SEN,"FW,DF",20,6,2,139.0,1.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.17,,,,,,,,2.0,1.0,50.0,0.5,4.3,14.0,19.0,73.7,153.0,21.0,0.0,5.0,2.0,4.0,50.0,0.0,5.0,0.0,0.0,3.0,6.0,33.3,2020-2021,Marseille,Ligue 1
27,Maxime Lopez,fr FRA,"FW,MF",22,4,2,134.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,,,,,,,,0.0,0.0,,,,47.0,58.0,81.0,573.0,190.0,0.0,1.0,0.0,1.0,0.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,2020-2021,Marseille,Ligue 1
28,Bouna Sarr,sn SEN,DF,28,2,0,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,,,,,,,,1.0,0.0,0.0,0.0,27.8,54.0,62.0,87.1,758.0,276.0,0.0,1.0,1.0,1.0,100.0,1.0,2.0,1.0,0.0,1.0,3.0,25.0,2020-2021,Marseille,Ligue 1
29,Christopher Rocchia,fr FRA,"DF,FW",22,3,0,44.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,13.0,14.0,92.9,194.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,100.0,2020-2021,Marseille,Ligue 1
30,Cheick Souaré,fr FRA,MF,17,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,2.0,3.0,66.7,42.0,10.0,0.0,0.0,0.0,0.0,,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2020-2021,Marseille,Ligue 1
31,Simon Ngapandouetnbu,cm CMR,GK,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Marseille,Ligue 1
32,Oussama Targhalline,ma MAR,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Marseille,Ligue 1
33,Aaron Kamardin,km COM,DF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Marseille,Ligue 1
34,Ugo Bertelli,fr FRA,MF,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Marseille,Ligue 1
35,Paolo Sciortino,fr FRA,MF,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Marseille,Ligue 1
36,Fabio Vanni,fr FRA,GK,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Marseille,Ligue 1
0,Hamari Traoré,ml MLI,DF,28,42,41,3630.0,40.3,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,1.4,1.4,3.2,0.04,,,,,,,,28.0,5.0,17.9,0.04,21.0,2308.0,2846.0,81.1,39791.0,12728.0,4.4,62.0,26.0,42.0,38.2,87.0,149.0,62.0,0.0,50.0,65.0,43.5,2020-2021,Rennes,Ligue 1
1,Nayef Aguerd,ma MAR,DF,24,40,38,3481.0,38.7,3.0,1.0,4.0,3.0,0.0,0.0,6.0,0.0,3.4,3.4,0.7,0.09,,,,,,,,31.0,6.0,19.4,0.1,11.1,2626.0,2913.0,90.1,49220.0,20471.0,0.7,38.0,21.0,32.0,63.6,53.0,89.0,111.0,1.0,127.0,79.0,61.7,2020-2021,Rennes,Ligue 1
2,Steven Nzonzi,fr FRA,MF,31,39,38,3329.0,37.0,1.0,1.0,2.0,1.0,0.0,0.0,9.0,1.0,1.7,1.7,1.0,0.05,,,,,,,,21.0,4.0,19.0,0.05,17.0,2972.0,3250.0,91.4,49458.0,15347.0,1.8,37.0,13.0,18.0,36.1,18.0,55.0,32.0,0.0,89.0,41.0,68.5,2020-2021,Rennes,Ligue 1
3,Damien Da Silva,fr FRA,DF,32,37,37,3270.0,36.3,4.0,0.0,4.0,4.0,0.0,0.0,9.0,1.0,2.2,2.2,0.3,0.06,,,,,,,,25.0,12.0,48.0,0.16,12.9,2068.0,2370.0,87.3,43051.0,15949.0,0.6,25.0,14.0,15.0,63.6,54.0,77.0,124.0,1.0,85.0,47.0,64.4,2020-2021,Rennes,Ligue 1
4,Benjamin Bourigeaud,fr FRA,MF,26,43,35,3010.0,33.4,6.0,6.0,12.0,6.0,0.0,0.0,9.0,0.0,4.7,4.7,6.6,0.15,,,,,,,,71.0,26.0,36.6,0.08,21.9,1640.0,2158.0,76.0,30298.0,8099.0,7.9,44.0,23.0,27.0,27.4,28.0,68.0,31.0,0.0,19.0,51.0,27.1,2020-2021,Rennes,Ligue 1
5,Jeremy Doku,be BEL,"FW,MF",18,37,31,2804.0,31.2,2.0,4.0,6.0,2.0,0.0,0.0,1.0,1.0,3.3,3.3,4.0,0.11,,,,,,,,47.0,13.0,27.7,0.04,18.0,889.0,1120.0,79.4,13068.0,2929.0,5.7,48.0,11.0,28.0,39.3,13.0,61.0,2.0,0.0,10.0,21.0,32.3,2020-2021,Rennes,Ligue 1
6,Eduardo Camavinga,fr FRA,MF,17,39,32,2730.0,30.3,1.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,2.0,2.0,2.5,0.07,,,,,,,,31.0,10.0,32.3,0.03,20.3,1580.0,1774.0,89.1,25685.0,5964.0,1.7,104.0,40.0,61.0,46.5,29.0,133.0,16.0,1.0,23.0,29.0,44.2,2020-2021,Rennes,Ligue 1
7,Martin Terrier,fr FRA,"FW,MF",23,38,33,2707.0,30.1,9.0,7.0,16.0,8.0,1.0,1.0,2.0,1.0,5.4,4.6,4.7,0.16,,,,,,,,49.0,18.0,36.7,0.16,16.3,669.0,856.0,78.2,9252.0,1685.0,4.6,37.0,13.0,19.0,31.0,20.0,57.0,9.0,0.0,50.0,67.0,42.7,2020-2021,Rennes,Ligue 1
8,Alfred Gomis,sn SEN,GK,26,27,27,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,99.0,67.0,71.7,0.0,5.0,18.5,0.0,0.0,,,,624.0,813.0,76.8,15972.0,11955.0,0.0,1.0,1.0,1.0,100.0,3.0,4.0,12.0,1.0,7.0,0.0,100.0,2020-2021,Rennes,Ligue 1
9,Adrien Truffert,fr FRA,DF,18,34,25,2193.0,24.4,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,1.2,1.2,2.8,0.05,,,,,,,,27.0,4.0,14.8,0.04,20.7,1209.0,1470.0,82.2,18120.0,4562.0,2.5,47.0,17.0,24.0,53.1,23.0,70.0,45.0,1.0,21.0,26.0,44.7,2020-2021,Rennes,Ligue 1
10,Serhou Guirassy,gn GUI,FW,24,32,23,2146.0,23.8,13.0,1.0,14.0,11.0,2.0,2.0,3.0,0.0,11.4,9.8,2.7,0.42,,,,,,,,61.0,30.0,49.2,0.18,15.9,424.0,572.0,74.1,6016.0,862.0,2.0,5.0,2.0,1.0,40.0,6.0,11.0,19.0,0.0,80.0,76.0,51.3,2020-2021,Rennes,Ligue 1
11,Romain Salin,fr FRA,GK,36,17,17,1530.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,18.0,62.0,44.0,71.0,,5.0,29.4,0.0,0.0,,,,442.0,597.0,74.0,12145.0,9385.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,0.0,3.0,0.0,2020-2021,Rennes,Ligue 1
12,Flavien Tait,fr FRA,MF,27,26,16,1411.0,15.7,1.0,3.0,4.0,1.0,0.0,0.0,7.0,0.0,2.3,2.3,2.2,0.15,,,,,,,,27.0,9.0,33.3,0.04,19.3,702.0,847.0,82.9,12152.0,2936.0,2.9,26.0,10.0,11.0,31.3,14.0,40.0,2.0,0.0,10.0,10.0,50.0,2020-2021,Rennes,Ligue 1
13,Faitout Maouassa,fr FRA,DF,22,26,15,1327.0,14.7,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,1.1,0.07,,,,,,,,28.0,7.0,25.0,0.0,26.0,676.0,861.0,78.5,11166.0,3461.0,1.5,23.0,12.0,13.0,57.1,19.0,40.0,38.0,0.0,14.0,8.0,63.6,2020-2021,Rennes,Ligue 1
14,Clément Grenier,fr FRA,MF,29,28,14,1300.0,14.4,4.0,3.0,7.0,3.0,1.0,1.0,5.0,0.0,3.0,2.2,2.3,0.15,,,,,,,,28.0,10.0,35.7,0.11,24.4,809.0,1028.0,78.7,13617.0,3468.0,2.1,28.0,9.0,13.0,25.0,7.0,35.0,3.0,0.0,10.0,12.0,45.5,2020-2021,Rennes,Ligue 1
15,Gerzino Nyamsi,fr FRA,DF,23,17,13,1141.0,12.7,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.8,0.8,0.1,0.07,,,,,,,,10.0,3.0,30.0,0.1,10.2,692.0,790.0,87.6,13435.0,4955.0,0.2,16.0,7.0,17.0,77.8,18.0,32.0,35.0,1.0,26.0,19.0,57.8,2020-2021,Rennes,Ligue 1
16,Romain Del Castillo,fr FRA,"FW,MF",24,31,7,832.0,9.2,0.0,5.0,5.0,0.0,0.0,0.0,3.0,0.0,1.1,1.1,2.8,0.13,,,,,,,,18.0,5.0,27.8,0.0,19.8,312.0,434.0,71.9,4894.0,1296.0,2.5,35.0,7.0,14.0,24.1,8.0,41.0,4.0,1.0,12.0,13.0,48.0,2020-2021,Rennes,Ligue 1
17,Adrien Hunou,fr FRA,"FW,MF",26,24,7,738.0,8.2,4.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,4.9,4.9,1.0,0.64,,,,,,,,26.0,13.0,50.0,0.15,13.3,165.0,211.0,78.2,2191.0,191.0,0.6,6.0,2.0,3.0,22.2,1.0,7.0,2.0,0.0,9.0,19.0,32.1,2020-2021,Rennes,Ligue 1
18,Brandon Soppy,fr FRA,DF,18,12,7,725.0,8.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.2,0.2,0.2,0.02,,,,,,,,5.0,1.0,20.0,0.0,25.5,363.0,468.0,77.6,5849.0,2193.0,0.8,21.0,10.0,15.0,55.6,6.0,27.0,15.0,0.0,6.0,11.0,35.3,2020-2021,Rennes,Ligue 1
19,Jonas Martin,fr FRA,MF,30,14,8,646.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.1,0.0,,,,,,,,1.0,0.0,0.0,0.0,,374.0,421.0,88.8,5646.0,1516.0,0.2,13.0,6.0,10.0,37.5,17.0,27.0,2.0,1.0,6.0,6.0,50.0,2020-2021,Rennes,Ligue 1
20,Dalbert Henrique,br BRA,"DF,FW",26,18,6,612.0,6.8,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.2,0.2,0.7,0.03,,,,,,,,5.0,1.0,20.0,0.0,23.8,332.0,401.0,82.8,5728.0,2029.0,0.3,9.0,8.0,7.0,61.5,7.0,16.0,10.0,0.0,10.0,10.0,50.0,2020-2021,Rennes,Ligue 1
21,M'Baye Niang,sn SEN,FW,25,12,5,522.0,5.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.5,1.5,0.1,0.26,,,,,,,,17.0,3.0,17.6,0.06,14.3,67.0,101.0,66.3,746.0,46.0,0.1,4.0,0.0,3.0,0.0,1.0,5.0,3.0,0.0,16.0,18.0,47.1,2020-2021,Rennes,Ligue 1
22,James Lea Siliki,cm CMR,"MF,FW",24,12,6,484.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.5,0.1,0.11,,,,,,,,11.0,1.0,9.1,0.0,19.6,175.0,232.0,75.4,2959.0,647.0,0.2,9.0,3.0,4.0,42.9,2.0,11.0,4.0,1.0,5.0,2.0,71.4,2020-2021,Rennes,Ligue 1
23,Yann Gboho,fr FRA,MF,19,15,3,430.0,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9,0.9,0.2,0.2,,,,,,,,10.0,3.0,30.0,0.0,13.6,111.0,148.0,75.0,1409.0,323.0,0.4,8.0,4.0,6.0,44.4,2.0,10.0,3.0,1.0,6.0,5.0,54.5,2020-2021,Rennes,Ligue 1
24,Raphinha,br BRA,"FW,MF",23,6,5,404.0,4.5,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,0.2,,,,,,,,11.0,3.0,27.3,0.09,19.2,89.0,139.0,64.0,1576.0,500.0,0.8,5.0,1.0,2.0,25.0,3.0,8.0,4.0,0.0,5.0,7.0,41.7,2020-2021,Rennes,Ligue 1
25,Sacha Boey,fr FRA,DF,19,2,2,124.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.1,0.1,0.06,,,,,,,,1.0,0.0,0.0,0.0,11.9,75.0,88.0,85.2,1226.0,361.0,0.2,3.0,3.0,3.0,75.0,2.0,5.0,2.0,0.0,2.0,1.0,66.7,2020-2021,Rennes,Ligue 1
26,Daniele Rugani,it ITA,DF,26,2,2,106.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.11,,,,,,,,1.0,1.0,100.0,0.0,9.2,60.0,68.0,88.2,1141.0,456.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,5.0,4.0,55.6,2020-2021,Rennes,Ligue 1
27,Edouard Mendy,sn SEN,GK,28,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,24.0,29.0,82.8,659.0,488.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2020-2021,Rennes,Ligue 1
28,Lesley Ugochukwu,fr FRA,MF,16,3,1,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.19,,,,,,,,2.0,0.0,0.0,0.0,16.8,36.0,38.0,94.7,652.0,144.0,0.0,3.0,2.0,1.0,66.7,0.0,3.0,0.0,0.0,0.0,0.0,,2020-2021,Rennes,Ligue 1
29,Georginio Rutter,fr FRA,FW,18,5,0,65.0,0.7,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.6,0.8,0.1,1.07,,,,,,,,3.0,1.0,33.3,0.0,14.1,15.0,20.0,75.0,222.0,2.0,0.2,4.0,1.0,4.0,33.3,0.0,4.0,0.0,0.0,2.0,2.0,50.0,2020-2021,Rennes,Ligue 1
30,Andy Diouf,fr FRA,FW,17,1,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,1.0,1.0,100.0,16.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2020-2021,Rennes,Ligue 1
31,Matthis Abline,fr FRA,FW,17,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2020-2021,Rennes,Ligue 1
32,Pépé Bonet,fr FRA,GK,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Rennes,Ligue 1
33,Lorenz Assignon,tg TOG,DF,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Rennes,Ligue 1
34,Warmed Omari,fr FRA,DF,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Rennes,Ligue 1
35,Jérémy Gélin,fr FRA,"DF,MF",23,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Rennes,Ligue 1
36,Lilian Brassier,fr FRA,DF,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Rennes,Ligue 1
0,Jean-Louis Leca,fr FRA,GK,34,37,37,3313.0,36.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.0,51.0,136.0,88.0,69.9,0.0,8.0,21.6,0.0,0.0,,,,694.0,1024.0,67.8,19644.0,16190.0,0.1,3.0,3.0,2.0,60.0,1.0,4.0,14.0,4.0,8.0,0.0,100.0,2020-2021,Lens,Ligue 1
1,Jonathan Gradit,fr FRA,DF,27,34,34,2913.0,32.4,0.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.3,0.0,,,,,,,,2.0,0.0,0.0,0.0,30.3,1509.0,1740.0,86.7,30486.0,9903.0,0.7,60.0,22.0,40.0,57.9,56.0,116.0,81.0,1.0,55.0,54.0,50.5,2020-2021,Lens,Ligue 1
2,Cheick Doucouré,ml MLI,MF,20,35,32,2780.0,30.9,4.0,1.0,5.0,4.0,0.0,0.0,8.0,0.0,1.3,1.3,1.1,0.05,,,,,,,,38.0,7.0,18.4,0.11,25.8,1252.0,1453.0,86.2,22108.0,5664.0,1.7,87.0,32.0,48.0,49.2,57.0,139.0,26.0,1.0,25.0,22.0,53.2,2020-2021,Lens,Ligue 1
3,Loïc Bade,fr FRA,DF,20,33,31,2778.0,30.9,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,1.0,0.3,0.03,,,,,,,,11.0,3.0,27.3,0.0,15.2,1672.0,1961.0,85.3,34428.0,11940.0,0.5,57.0,30.0,35.0,54.5,83.0,131.0,135.0,2.0,112.0,62.0,64.4,2020-2021,Lens,Ligue 1
4,Jonathan Clauss,fr FRA,DF,27,34,31,2584.0,28.7,3.0,7.0,10.0,3.0,0.0,0.0,2.0,0.0,1.7,1.7,7.1,0.06,,,,,,,,36.0,13.0,36.1,0.08,22.6,988.0,1401.0,70.5,17096.0,5989.0,7.3,43.0,17.0,20.0,44.7,48.0,88.0,46.0,0.0,18.0,26.0,40.9,2020-2021,Lens,Ligue 1
5,Florian Sotoca,fr FRA,FW,29,35,28,2442.0,27.1,8.0,3.0,11.0,6.0,2.0,2.0,7.0,0.0,10.2,8.6,3.9,0.32,,,,,,,,70.0,17.0,24.3,0.09,13.9,656.0,938.0,69.9,10904.0,1996.0,3.1,31.0,6.0,20.0,27.3,9.0,40.0,24.0,0.0,89.0,112.0,44.3,2020-2021,Lens,Ligue 1
6,Seko Fofana,ci CIV,MF,25,32,26,2426.0,27.0,2.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,2.9,2.9,2.3,0.11,,,,,,,,42.0,13.0,31.0,0.05,20.3,1049.0,1218.0,86.1,16279.0,3068.0,1.5,16.0,4.0,9.0,15.4,37.0,50.0,23.0,1.0,22.0,10.0,68.8,2020-2021,Lens,Ligue 1
7,Gaël Kakuta,cd COD,"MF,FW",29,36,30,2411.0,26.8,11.0,5.0,16.0,4.0,7.0,9.0,3.0,0.0,11.1,4.0,6.6,0.15,,,,,,,,43.0,8.0,18.6,0.09,27.7,819.0,1157.0,70.8,12737.0,4321.0,4.9,38.0,8.0,23.0,18.2,17.0,55.0,4.0,0.0,21.0,51.0,29.2,2020-2021,Lens,Ligue 1
8,Yannick Cahuzac,fr FRA,MF,35,31,27,2342.0,26.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.4,1.4,0.6,0.06,,,,,,,,9.0,2.0,22.2,0.11,9.8,730.0,885.0,82.5,11875.0,2986.0,1.1,26.0,9.0,13.0,33.3,36.0,59.0,72.0,0.0,30.0,26.0,53.6,2020-2021,Lens,Ligue 1
9,Massadio Haïdara,ml MLI,DF,27,26,24,2149.0,23.9,2.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,2.1,2.1,1.8,0.09,,,,,,,,13.0,4.0,30.8,0.15,12.2,1006.0,1239.0,81.2,17133.0,6201.0,1.6,48.0,23.0,32.0,62.2,35.0,83.0,60.0,0.0,42.0,27.0,60.9,2020-2021,Lens,Ligue 1
10,Facundo Medina,ar ARG,DF,21,26,24,2109.0,23.4,3.0,0.0,3.0,3.0,0.0,0.0,12.0,0.0,1.2,1.2,0.5,0.05,,,,,,,,11.0,5.0,45.5,0.27,12.1,1353.0,1580.0,85.6,25692.0,10704.0,0.5,39.0,24.0,23.0,63.2,44.0,78.0,51.0,3.0,25.0,29.0,46.3,2020-2021,Lens,Ligue 1
11,Steven Fortes,cv CPV,DF,28,20,18,1615.0,17.9,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.4,0.4,0.3,0.02,,,,,,,,6.0,1.0,16.7,0.0,17.4,814.0,937.0,86.9,16453.0,5904.0,0.2,33.0,16.0,20.0,72.7,31.0,60.0,52.0,0.0,36.0,22.0,62.1,2020-2021,Lens,Ligue 1
12,Simon Banza,cd COD,FW,23,35,13,1450.0,16.1,5.0,2.0,7.0,4.0,1.0,1.0,6.0,1.0,6.0,5.2,2.1,0.34,,,,,,,,34.0,12.0,35.3,0.12,13.8,228.0,321.0,71.0,3292.0,581.0,1.3,13.0,1.0,6.0,7.1,8.0,20.0,15.0,0.0,57.0,63.0,47.5,2020-2021,Lens,Ligue 1
13,Arnaud Kalimuendo,fr FRA,"FW,MF",18,30,14,1320.0,14.7,8.0,4.0,12.0,8.0,0.0,0.0,0.0,0.0,5.8,5.8,2.5,0.43,,,,,,,,33.0,18.0,54.5,0.24,13.9,222.0,291.0,76.3,3163.0,450.0,1.1,8.0,1.0,2.0,14.3,2.0,10.0,2.0,0.0,4.0,19.0,17.4,2020-2021,Lens,Ligue 1
14,Ignatius Ganago,cm CMR,FW,21,24,16,1304.0,14.5,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,7.8,7.8,1.3,0.54,,,,,,,,40.0,18.0,45.0,0.18,13.4,193.0,280.0,68.9,2503.0,251.0,1.0,4.0,3.0,3.0,25.0,6.0,10.0,3.0,0.0,21.0,30.0,41.2,2020-2021,Lens,Ligue 1
15,Clément Michelin,fr FRA,DF,23,28,14,1271.0,14.1,0.0,4.0,4.0,0.0,0.0,0.0,3.0,2.0,0.4,0.4,3.7,0.03,,,,,,,,11.0,2.0,18.2,0.0,28.9,480.0,681.0,70.5,9126.0,3243.0,2.5,25.0,9.0,21.0,56.3,28.0,50.0,32.0,0.0,25.0,20.0,55.6,2020-2021,Lens,Ligue 1
16,Issiaga Sylla,gn GUI,"DF,MF",26,21,14,1206.0,13.4,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.6,1.6,0.9,0.13,,,,,,,,10.0,2.0,20.0,0.1,10.4,518.0,681.0,76.1,8383.0,2982.0,1.1,28.0,11.0,20.0,52.4,20.0,44.0,21.0,0.0,27.0,19.0,58.7,2020-2021,Lens,Ligue 1
17,Ismaëlben Boura,km COM,DF,19,20,9,889.0,9.9,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.7,0.01,,,,,,,,3.0,0.0,0.0,0.0,19.0,372.0,484.0,76.9,6068.0,1867.0,1.3,11.0,3.0,7.0,33.3,24.0,32.0,12.0,0.0,12.0,10.0,54.5,2020-2021,Lens,Ligue 1
18,Corentin Jean,fr FRA,"FW,MF",25,25,8,731.0,8.1,3.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,1.7,1.7,0.5,0.26,,,,,,,,27.0,14.0,51.9,0.11,19.7,124.0,168.0,73.8,1772.0,396.0,0.7,4.0,0.0,3.0,0.0,3.0,6.0,2.0,0.0,5.0,17.0,22.7,2020-2021,Lens,Ligue 1
19,Tony Mauricio,fr FRA,MF,26,28,3,592.0,6.6,0.0,4.0,4.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,1.5,0.08,,,,,,,,15.0,2.0,13.3,0.0,27.4,256.0,324.0,79.0,4623.0,1250.0,1.0,19.0,11.0,15.0,64.7,4.0,22.0,4.0,0.0,2.0,5.0,28.6,2020-2021,Lens,Ligue 1
