,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,Penalty_Kicks_Made,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG.1,GA,SoTA,Saves,Save%,PK_Save%,CS,CS%,Sh,SoT,SoT%,G/Sh,Dist,Cmp,Att,Cmp%,TotDist,PrgDist,xA,Tkl,Challenges_Tkl,TklW,Tkl%,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Season,Team,Competition
7,Ronaël Pierre-Gabriel,fr FRA,DF,22.0,29,28,2305.0,25.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.5,0.5,1.0,0.02,,,,,,,,8.0,2.0,25.0,0.13,17.8,1158.0,1416.0,81.8,19227.0,7571.0,1.4,60.0,35.0,40.0,67.3,30.0,90.0,57.0,0.0,21.0,26.0,44.7,2020-2021,Brest,Ligue 1
8,Irvin Cardona,fr FRA,FW,22.0,36,22,2029.0,22.5,8.0,1.0,9.0,8.0,0.0,0.0,2.0,0.0,7.7,7.7,1.1,0.34,,,,,,,,55.0,18.0,32.7,0.15,13.2,320.0,487.0,65.7,4886.0,942.0,1.4,10.0,4.0,5.0,18.2,9.0,19.0,23.0,2.0,23.0,28.0,45.1,2020-2021,Brest,Ligue 1
9,Jean-Kevin Duverne,ht HAI,DF,23.0,27,22,2029.0,22.5,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.6,0.6,0.6,0.03,,,,,,,,10.0,1.0,10.0,0.1,13.2,1135.0,1361.0,83.4,24366.0,9866.0,0.4,38.0,15.0,21.0,46.9,30.0,68.0,70.0,0.0,38.0,50.0,43.2,2020-2021,Brest,Ligue 1
10,Paul Lasne,fr FRA,MF,31.0,22,19,1681.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.8,0.8,0.3,0.04,,,,,,,,5.0,1.0,20.0,0.0,16.7,926.0,1084.0,85.4,16622.0,4572.0,0.5,46.0,17.0,26.0,42.5,47.0,93.0,17.0,2.0,22.0,20.0,52.4,2020-2021,Brest,Ligue 1
11,Gaëtan Charbonnier,fr FRA,"MF,FW",31.0,36,17,1570.0,17.4,6.0,1.0,7.0,5.0,1.0,1.0,4.0,0.0,6.3,5.5,3.1,0.32,,,,,,,,34.0,12.0,35.3,0.15,15.3,541.0,705.0,76.7,8200.0,1650.0,2.7,24.0,12.0,15.0,37.5,9.0,33.0,19.0,0.0,30.0,46.0,39.5,2020-2021,Brest,Ligue 1
12,Christophe Hérelle,mq MTQ,DF,27.0,16,15,1377.0,15.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.9,0.9,0.1,0.06,,,,,,,,6.0,0.0,0.0,0.0,8.4,789.0,904.0,87.3,17389.0,6217.0,0.2,19.0,10.0,13.0,83.3,31.0,50.0,41.0,2.0,36.0,20.0,64.3,2020-2021,Brest,Ligue 1
13,Jean Lucas,br BRA,"MF,FW",22.0,16,11,1011.0,11.2,0.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,1.2,1.2,1.1,0.1,,,,,,,,20.0,5.0,25.0,0.0,25.4,575.0,651.0,88.3,10043.0,2455.0,1.3,19.0,8.0,13.0,27.6,8.0,27.0,10.0,1.0,8.0,14.0,36.4,2020-2021,Brest,Ligue 1
14,Lilian Brassier,fr FRA,DF,20.0,11,11,962.0,10.7,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.6,0.6,1.0,0.06,,,,,,,,6.0,1.0,16.7,0.17,15.5,569.0,692.0,82.2,11460.0,4282.0,0.9,19.0,7.0,10.0,63.6,23.0,42.0,38.0,1.0,33.0,11.0,75.0,2020-2021,Brest,Ligue 1
15,Julien Faussurier,fr FRA,DF,33.0,17,9,955.0,10.6,0.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,2.2,0.04,,,,,,,,5.0,2.0,40.0,0.0,14.6,455.0,608.0,74.8,9117.0,3906.0,2.6,16.0,11.0,11.0,44.0,9.0,25.0,10.0,0.0,8.0,8.0,50.0,2020-2021,Brest,Ligue 1
16,Romain Philippoteaux,fr FRA,"MF,FW",32.0,17,8,581.0,6.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,0.1,,,,,,,,10.0,2.0,20.0,0.1,19.9,135.0,180.0,75.0,2124.0,517.0,0.3,11.0,6.0,6.0,66.7,10.0,21.0,2.0,0.0,0.0,0.0,,2020-2021,Brest,Ligue 1
17,Jérémy Le Douaron,fr FRA,"FW,MF",22.0,28,7,816.0,9.1,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.2,2.2,0.5,0.25,,,,,,,,13.0,7.0,53.8,0.08,12.3,125.0,188.0,66.5,1660.0,311.0,0.5,15.0,7.0,10.0,33.3,8.0,23.0,11.0,0.0,28.0,26.0,51.9,2020-2021,Brest,Ligue 1
18,Hugo Magnetti,fr FRA,MF,22.0,13,7,603.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.4,0.04,,,,,,,,9.0,1.0,11.1,0.0,27.1,290.0,346.0,83.8,5652.0,1644.0,0.3,24.0,20.0,12.0,50.0,14.0,38.0,8.0,0.0,3.0,6.0,33.3,2020-2021,Brest,Ligue 1
19,Ibrahima Diallo,fr FRA,MF,21.0,5,5,440.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3,0.0,,,,,,,,1.0,0.0,0.0,0.0,36.5,247.0,288.0,85.8,4810.0,1238.0,0.2,14.0,4.0,9.0,50.0,3.0,17.0,3.0,0.0,1.0,3.0,25.0,2020-2021,Brest,Ligue 1
20,Hianga Mananga Mbock,fr FRA,"MF,FW",20.0,12,4,458.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.03,,,,,,,,4.0,1.0,25.0,0.0,25.3,197.0,215.0,91.6,4137.0,938.0,0.1,4.0,2.0,3.0,22.2,3.0,7.0,6.0,0.0,9.0,6.0,60.0,2020-2021,Brest,Ligue 1
21,Ludovic Baal,gf GUF,"DF,MF",34.0,7,3,296.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,,,,,,,,0.0,0.0,,,,212.0,253.0,83.8,3890.0,1562.0,0.1,6.0,2.0,5.0,40.0,5.0,11.0,5.0,0.0,8.0,7.0,53.3,2020-2021,Brest,Ligue 1
22,Sébastien Cibois,fr FRA,GK,22.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,7.0,72.7,0.0,1.0,33.3,0.0,0.0,,,,65.0,91.0,71.4,1909.0,1343.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,2020-2021,Brest,Ligue 1
23,Cristian Battocchio,it ITA,MF,28.0,15,2,355.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.11,,,,,,,,5.0,1.0,20.0,0.0,24.1,171.0,209.0,81.8,2823.0,838.0,0.4,5.0,2.0,2.0,22.2,4.0,9.0,5.0,0.0,1.0,4.0,20.0,2020-2021,Brest,Ligue 1
24,Bandiougou Fadiga,fr FRA,"MF,FW",19.0,4,0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,,,,,,,0.0,0.0,,,,24.0,29.0,82.8,361.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2020-2021,Brest,Ligue 1
25,Heriberto Tavares,pt POR,"FW,MF",23.0,4,0,43.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.6,,,,,,,,1.0,1.0,100.0,0.0,9.9,11.0,14.0,78.6,196.0,66.0,0.1,2.0,1.0,0.0,33.3,1.0,3.0,1.0,0.0,1.0,2.0,33.3,2020-2021,Brest,Ligue 1
26,Dénys Bain,fr FRA,DF,27.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Brest,Ligue 1
27,Cheick Bangoura,gn GUI,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Brest,Ligue 1
28,Killian Benvindo,fr FRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Brest,Ligue 1
29,Mouez Hassen,tn TUN,GK,25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Brest,Ligue 1
30,Ferris N'Goma,fr FRA,"FW,MF",27.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Brest,Ligue 1
0,Alban Lafont,fr FRA,GK,21.0,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,55.0,168.0,113.0,73.2,9.1,5.0,13.2,0.0,0.0,,,,653.0,1124.0,58.1,21091.0,17506.0,0.1,1.0,1.0,0.0,100.0,0.0,1.0,14.0,0.0,12.0,1.0,92.3,2020-2021,Nantes,Ligue 1
1,Randal Kolo Muani,fr FRA,FW,21.0,37,35,3029.0,33.7,9.0,4.0,13.0,9.0,0.0,0.0,3.0,0.0,9.5,9.5,6.9,0.28,,,,,,,,60.0,25.0,41.7,0.15,13.6,400.0,613.0,65.3,4734.0,917.0,4.6,22.0,7.0,14.0,25.9,8.0,30.0,26.0,0.0,78.0,137.0,36.3,2020-2021,Nantes,Ligue 1
2,Ludovic Blas,fr FRA,"MF,FW",22.0,36,32,2787.0,31.0,10.0,4.0,14.0,10.0,0.0,0.0,5.0,0.0,8.1,8.1,3.6,0.26,,,,,,,,71.0,24.0,33.8,0.14,19.8,764.0,968.0,78.9,13269.0,3267.0,2.2,58.0,23.0,30.0,42.6,21.0,79.0,19.0,0.0,15.0,46.0,24.6,2020-2021,Nantes,Ligue 1
3,Nicolas Pallois,fr FRA,DF,32.0,32,31,2776.0,30.8,2.0,0.0,2.0,2.0,0.0,0.0,8.0,1.0,1.9,1.9,0.2,0.06,,,,,,,,14.0,4.0,28.6,0.14,13.9,1032.0,1310.0,78.8,20803.0,8481.0,0.4,58.0,38.0,36.0,52.8,37.0,95.0,155.0,1.0,60.0,40.0,60.0,2020-2021,Nantes,Ligue 1
4,Andrei Girotto,br BRA,"DF,MF",28.0,34,29,2668.0,29.6,1.0,1.0,2.0,1.0,0.0,0.0,3.0,1.0,1.5,1.5,1.6,0.05,,,,,,,,29.0,6.0,20.7,0.03,21.3,1180.0,1482.0,79.6,21696.0,8517.0,1.3,65.0,39.0,41.0,55.7,59.0,124.0,103.0,0.0,85.0,52.0,62.0,2020-2021,Nantes,Ligue 1
5,Imran Louza,ma MAR,MF,21.0,33,28,2379.0,26.4,7.0,2.0,9.0,2.0,5.0,5.0,4.0,1.0,5.8,1.9,1.8,0.07,,,,,,,,31.0,9.0,29.0,0.06,28.6,1028.0,1322.0,77.8,17157.0,5171.0,2.6,55.0,21.0,28.0,30.4,33.0,88.0,15.0,2.0,14.0,34.0,29.2,2020-2021,Nantes,Ligue 1
6,Moses Simon,ng NGA,"FW,MF",25.0,33,28,2324.0,25.8,6.0,5.0,11.0,5.0,1.0,1.0,2.0,0.0,7.7,7.0,3.0,0.27,,,,,,,,37.0,17.0,45.9,0.14,14.5,464.0,722.0,64.3,6829.0,2050.0,3.9,27.0,17.0,14.0,47.2,15.0,42.0,15.0,1.0,19.0,32.0,37.3,2020-2021,Nantes,Ligue 1
7,Pedro Chirivella,es ESP,MF,23.0,32,26,2280.0,25.3,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,1.4,0.01,,,,,,,,8.0,1.0,12.5,0.0,21.1,1023.0,1229.0,83.2,17640.0,5058.0,1.6,26.0,14.0,8.0,28.6,41.0,67.0,19.0,0.0,9.0,23.0,28.1,2020-2021,Nantes,Ligue 1
8,Sébastien Corchia,fr FRA,DF,29.0,25,23,2066.0,23.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.9,0.9,2.8,0.04,,,,,,,,21.0,7.0,33.3,0.0,24.1,648.0,986.0,65.7,10568.0,5291.0,1.8,55.0,33.0,30.0,55.0,38.0,93.0,40.0,1.0,24.0,29.0,45.3,2020-2021,Nantes,Ligue 1
9,Jean-Charles Castelletto,cm CMR,DF,25.0,24,22,1947.0,21.6,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,2.0,0.3,0.09,,,,,,,,8.0,4.0,50.0,0.13,6.7,651.0,806.0,80.8,11686.0,4856.0,0.1,32.0,18.0,18.0,58.1,42.0,74.0,79.0,0.0,52.0,24.0,68.4,2020-2021,Nantes,Ligue 1
10,Abdoulaye Touré,gn GUI,MF,26.0,29,20,1681.0,18.7,2.0,2.0,4.0,1.0,1.0,1.0,2.0,0.0,2.6,1.8,1.4,0.1,,,,,,,,26.0,4.0,15.4,0.04,24.2,799.0,946.0,84.5,13244.0,3477.0,1.2,28.0,14.0,12.0,45.2,22.0,50.0,19.0,0.0,33.0,22.0,60.0,2020-2021,Nantes,Ligue 1
11,Charles Traore,ml MLI,DF,28.0,22,19,1700.0,18.9,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,0.2,0.2,0.3,0.01,,,,,,,,3.0,2.0,66.7,0.33,23.3,660.0,959.0,68.8,11339.0,4436.0,0.4,53.0,27.0,34.0,50.0,36.0,89.0,65.0,0.0,37.0,17.0,68.5,2020-2021,Nantes,Ligue 1
12,Fábio,br BRA,DF,30.0,22,19,1507.0,16.7,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.3,0.3,0.5,0.02,,,,,,,,7.0,1.0,14.3,0.0,21.5,675.0,881.0,76.6,10897.0,4331.0,0.8,62.0,35.0,37.0,57.4,37.0,99.0,49.0,0.0,39.0,34.0,53.4,2020-2021,Nantes,Ligue 1
13,Dennis Appiah,fr FRA,DF,28.0,22,16,1556.0,17.3,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.3,0.3,1.3,0.02,,,,,,,,6.0,0.0,0.0,0.0,18.0,628.0,868.0,72.4,9400.0,4932.0,1.0,55.0,32.0,34.0,54.2,25.0,80.0,43.0,0.0,30.0,23.0,56.6,2020-2021,Nantes,Ligue 1
14,Marcus Coco,fr FRA,"MF,FW",24.0,32,16,1474.0,16.4,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.8,0.8,0.8,0.05,,,,,,,,13.0,2.0,15.4,0.0,15.7,421.0,619.0,68.0,6097.0,1474.0,0.8,36.0,16.0,21.0,44.4,20.0,56.0,17.0,0.0,37.0,44.0,45.7,2020-2021,Nantes,Ligue 1
15,Mehdi Abeid,dz ALG,MF,27.0,18,15,1320.0,14.7,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,0.8,0.07,,,,,,,,20.0,0.0,0.0,0.0,23.9,605.0,718.0,84.3,10646.0,2928.0,0.7,34.0,15.0,19.0,50.0,20.0,54.0,10.0,0.0,13.0,18.0,41.9,2020-2021,Nantes,Ligue 1
16,Kalifa Coulibaly,ml MLI,FW,28.0,17,11,981.0,10.9,3.0,1.0,4.0,2.0,1.0,1.0,2.0,0.0,2.6,1.8,1.1,0.17,,,,,,,,18.0,4.0,22.2,0.11,13.1,155.0,269.0,57.6,1850.0,497.0,0.9,3.0,2.0,1.0,25.0,2.0,5.0,12.0,0.0,91.0,82.0,52.6,2020-2021,Nantes,Ligue 1
17,Abdoul Kader Bamba,fr FRA,"FW,MF",26.0,29,6,917.0,10.2,3.0,1.0,4.0,3.0,0.0,1.0,2.0,0.0,2.4,1.6,1.3,0.15,,,,,,,,14.0,6.0,42.9,0.21,19.9,368.0,490.0,75.1,5544.0,1482.0,1.4,18.0,11.0,3.0,61.1,7.0,25.0,4.0,1.0,4.0,10.0,28.6,2020-2021,Nantes,Ligue 1
18,Renaud Emond,be BEL,"FW,MF",28.0,22,3,354.0,3.9,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.5,1.5,0.1,0.39,,,,,,,,8.0,4.0,50.0,0.25,9.0,58.0,86.0,67.4,910.0,148.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,26.0,36.6,2020-2021,Nantes,Ligue 1
19,Samuel Moutoussamy,cd COD,FW,23.0,1,1,82.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.09,,,,,,,,2.0,0.0,0.0,0.0,24.5,26.0,29.0,89.7,398.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2020-2021,Nantes,Ligue 1
20,Batista Mendy,fr FRA,MF,20.0,2,0,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,32.0,38.0,84.2,451.0,114.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,100.0,2020-2021,Nantes,Ligue 1
21,Roli Pereira de Sa,fr FRA,"FW,MF",23.0,6,0,56.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.23,,,,,,,,4.0,0.0,0.0,0.0,24.8,43.0,47.0,91.5,667.0,157.0,0.0,4.0,3.0,3.0,75.0,0.0,4.0,0.0,0.0,1.0,1.0,50.0,2020-2021,Nantes,Ligue 1
22,Bridge Ndilu,fr FRA,"FW,MF",20.0,6,0,42.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.3,0.26,,,,,,,,2.0,0.0,0.0,0.0,17.2,11.0,22.0,50.0,140.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,33.3,2020-2021,Nantes,Ligue 1
23,Jean-Kévin Augustin,fr FRA,FW,23.0,3,0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,4.0,4.0,100.0,36.0,0.0,0.0,2.0,2.0,0.0,100.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2020-2021,Nantes,Ligue 1
24,Abdoulaye Sylla,gn GUI,DF,20.0,2,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,1.0,5.0,20.0,28.0,0.0,0.0,2.0,1.0,1.0,100.0,0.0,2.0,1.0,0.0,0.0,0.0,,2020-2021,Nantes,Ligue 1
25,Thomas Basila,fr FRA,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Nantes,Ligue 1
26,Charly Jan,fr FRA,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Nantes,Ligue 1
27,Anthony Limbombe,be BEL,"DF,FW",26.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Nantes,Ligue 1
28,Quentin Merlin,fr FRA,"DF,MF",18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Nantes,Ligue 1
29,Denis Petrić,rs SRB,GK,32.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Nantes,Ligue 1
30,Anthony Walongwa,,DF,26.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Nantes,Ligue 1
31,Elie Youan,fr FRA,"FW,MF",21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Nantes,Ligue 1
0,Baptiste Reynet,fr FRA,GK,29.0,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.5,0.0,71.0,196.0,122.0,66.8,33.3,8.0,21.1,2.0,1.0,50.0,0.0,10.5,1080.0,1592.0,67.8,31660.0,22933.0,0.1,2.0,2.0,1.0,50.0,1.0,3.0,9.0,2.0,8.0,0.0,100.0,2020-2021,Nimes,Ligue 1
1,Renaud Ripart,fr FRA,"MF,FW",27.0,38,35,3054.0,33.9,11.0,0.0,11.0,5.0,6.0,7.0,3.0,0.0,10.7,5.2,2.2,0.15,,,,,,,,61.0,19.0,31.1,0.08,18.5,805.0,1195.0,67.4,12995.0,3918.0,2.7,52.0,26.0,30.0,31.0,36.0,88.0,53.0,0.0,72.0,77.0,48.3,2020-2021,Nimes,Ligue 1
2,Zinedine Ferhat,dz ALG,"FW,MF",27.0,33,33,2957.0,32.9,6.0,10.0,16.0,5.0,1.0,1.0,2.0,0.0,5.9,5.1,6.5,0.15,,,,,,,,61.0,22.0,36.1,0.08,20.0,819.0,1242.0,65.9,12967.0,3865.0,5.4,36.0,18.0,21.0,46.2,32.0,68.0,38.0,0.0,71.0,67.0,51.4,2020-2021,Nimes,Ligue 1
3,Andrés Cubas,py PAR,MF,24.0,27,27,2242.0,24.9,1.0,0.0,1.0,1.0,0.0,0.0,6.0,1.0,0.4,0.4,0.6,0.02,,,,,,,,11.0,5.0,45.5,0.09,23.7,845.0,1018.0,83.0,15409.0,4847.0,0.6,80.0,33.0,47.0,44.6,50.0,130.0,29.0,3.0,4.0,20.0,16.7,2020-2021,Nimes,Ligue 1
4,Birger Meling,no NOR,DF,25.0,26,26,2328.0,25.9,2.0,3.0,5.0,2.0,0.0,0.0,4.0,0.0,0.6,0.6,1.9,0.02,,,,,,,,13.0,6.0,46.2,0.15,17.0,1036.0,1303.0,79.5,16602.0,5512.0,2.0,49.0,33.0,31.0,66.0,36.0,85.0,70.0,0.0,21.0,17.0,55.3,2020-2021,Nimes,Ligue 1
5,Lamine Fomba,fr FRA,MF,22.0,32,24,2175.0,24.2,1.0,1.0,2.0,1.0,0.0,0.0,8.0,0.0,2.6,2.6,1.2,0.11,,,,,,,,24.0,6.0,25.0,0.04,17.2,564.0,699.0,80.7,8429.0,2053.0,0.5,66.0,30.0,36.0,46.2,59.0,125.0,39.0,2.0,30.0,29.0,50.8,2020-2021,Nimes,Ligue 1
6,Moussa Koné,sn SEN,FW,23.0,33,21,1755.0,19.5,9.0,0.0,9.0,9.0,0.0,0.0,2.0,0.0,6.4,6.4,1.0,0.33,,,,,,,,31.0,16.0,51.6,0.29,15.3,225.0,295.0,76.3,3579.0,522.0,0.5,13.0,2.0,6.0,22.2,2.0,15.0,7.0,0.0,16.0,73.0,18.0,2020-2021,Nimes,Ligue 1
7,Loïck Landre,fr FRA,DF,28.0,20,20,1626.0,18.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.1,2.1,0.0,0.12,,,,,,,,9.0,2.0,22.2,0.11,9.3,691.0,798.0,86.6,13954.0,5192.0,0.1,14.0,13.0,7.0,46.4,31.0,45.0,52.0,0.0,26.0,34.0,43.3,2020-2021,Nimes,Ligue 1
8,Niclas Eliasson,se SWE,"MF,FW",24.0,30,19,1799.0,20.0,4.0,3.0,7.0,4.0,0.0,0.0,1.0,0.0,3.6,3.6,4.4,0.18,,,,,,,,25.0,10.0,40.0,0.16,16.8,307.0,530.0,57.9,5176.0,1804.0,4.5,28.0,11.0,14.0,45.8,23.0,51.0,16.0,0.0,19.0,43.0,30.6,2020-2021,Nimes,Ligue 1
9,Lucas Deaux,fr FRA,"MF,DF",31.0,25,19,1754.0,19.5,1.0,2.0,3.0,1.0,0.0,0.0,4.0,1.0,1.2,1.2,1.5,0.06,,,,,,,,13.0,4.0,30.8,0.08,18.9,795.0,1013.0,78.5,15477.0,4726.0,1.3,47.0,16.0,32.0,32.7,20.0,67.0,30.0,4.0,36.0,28.0,56.3,2020-2021,Nimes,Ligue 1
10,Florian Miguel,fr FRA,DF,23.0,21,18,1538.0,17.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.8,0.8,0.1,0.05,,,,,,,,8.0,3.0,37.5,0.0,11.1,741.0,931.0,79.6,15610.0,5635.0,0.2,14.0,9.0,13.0,52.9,45.0,59.0,66.0,1.0,31.0,33.0,48.4,2020-2021,Nimes,Ligue 1
11,Sofiane Alakouch,ma MAR,DF,22.0,22,17,1505.0,16.7,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,1.3,0.01,,,,,,,,5.0,0.0,0.0,0.0,21.4,718.0,913.0,78.6,11430.0,4676.0,1.1,53.0,29.0,33.0,64.4,21.0,74.0,38.0,0.0,7.0,13.0,35.0,2020-2021,Nimes,Ligue 1
12,Yassine Benrahou,fr FRA,MF,21.0,23,15,1239.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.8,0.8,2.7,0.06,,,,,,,,18.0,4.0,22.2,0.0,24.0,442.0,604.0,73.2,7035.0,2018.0,2.8,16.0,7.0,9.0,28.0,4.0,20.0,5.0,1.0,6.0,21.0,22.2,2020-2021,Nimes,Ligue 1
13,Patrick Burner,mq MTQ,DF,24.0,22,14,1317.0,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.02,,,,,,,,6.0,1.0,16.7,0.0,24.0,522.0,683.0,76.4,8115.0,3245.0,0.4,25.0,13.0,11.0,50.0,24.0,49.0,41.0,1.0,13.0,21.0,38.2,2020-2021,Nimes,Ligue 1
14,Anthony Briançon,fr FRA,DF,25.0,16,14,1225.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.2,0.03,,,,,,,,5.0,3.0,60.0,0.0,16.0,722.0,850.0,84.9,16420.0,5969.0,0.3,12.0,9.0,7.0,47.4,33.0,45.0,57.0,2.0,24.0,21.0,53.3,2020-2021,Nimes,Ligue 1
15,Kelyan Guessoum,fr FRA,DF,21.0,15,11,1128.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.5,0.5,0.2,0.04,,,,,,,,6.0,1.0,16.7,0.0,11.6,505.0,573.0,88.1,10583.0,2516.0,0.1,13.0,11.0,7.0,68.8,24.0,37.0,51.0,0.0,16.0,12.0,57.1,2020-2021,Nimes,Ligue 1
16,Gaëtan Paquiez,fr FRA,DF,26.0,16,11,1046.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.01,,,,,,,,5.0,0.0,0.0,0.0,29.9,352.0,466.0,75.5,5635.0,2504.0,0.2,21.0,12.0,12.0,41.4,16.0,37.0,28.0,0.0,19.0,13.0,59.4,2020-2021,Nimes,Ligue 1
17,Matteo Ahlinvi,bj BEN,MF,21.0,20,10,899.0,10.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.4,1.4,0.2,0.14,,,,,,,,12.0,7.0,58.3,0.17,22.5,258.0,322.0,80.1,4276.0,822.0,0.1,26.0,11.0,20.0,28.2,2.0,28.0,8.0,0.0,8.0,13.0,38.1,2020-2021,Nimes,Ligue 1
18,Haris Duljević,ba BIH,"MF,FW",26.0,20,8,773.0,8.6,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,1.2,1.2,1.4,0.14,,,,,,,,15.0,5.0,33.3,0.0,22.1,223.0,300.0,74.3,3454.0,1138.0,0.9,15.0,6.0,9.0,27.3,8.0,23.0,1.0,0.0,11.0,23.0,32.4,2020-2021,Nimes,Ligue 1
