,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,Penalty_Kicks_Made,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG.1,GA,SoTA,Saves,Save%,PK_Save%,CS,CS%,Sh,SoT,SoT%,G/Sh,Dist,Cmp,Att,Cmp%,TotDist,PrgDist,xA,Tkl,Challenges_Tkl,TklW,Tkl%,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Season,Team,Competition
21,Alessandro Tripaldelli,it ITA,DF,21,13,5,472.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,,,,,,,,0.0,0.0,,,,75.0,116.0,64.7,1284.0,667.0,0.0,13.0,5.0,6.0,83.3,3.0,16.0,15.0,0.0,7.0,10.0,41.2,2020-2021,Cagliari,Seria A
22,Alberto Cerri,it ITA,FW,24,25,4,465.0,5.2,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,3.0,0.6,0.74,,,,,,,,17.0,7.0,41.2,0.12,11.5,88.0,146.0,60.3,1351.0,238.0,1.0,3.0,0.0,2.0,0.0,2.0,5.0,6.0,0.0,34.0,23.0,59.6,2020-2021,Cagliari,Seria A
23,Paolo Faragò,it ITA,DF,27,9,5,459.0,5.1,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,0.5,0.04,,,,,,,,4.0,1.0,25.0,0.25,17.2,190.0,225.0,84.4,3092.0,1189.0,0.6,13.0,9.0,9.0,45.0,6.0,19.0,15.0,0.0,5.0,1.0,83.3,2020-2021,Cagliari,Seria A
24,Adam Ounas,dz ALG,"MF,FW",23,10,4,416.0,4.6,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9,0.9,0.9,0.25,,,,,,,,6.0,0.0,0.0,0.0,19.1,83.0,122.0,68.0,1406.0,391.0,0.8,3.0,0.0,2.0,0.0,3.0,6.0,0.0,0.0,3.0,4.0,42.9,2020-2021,Cagliari,Seria A
25,Fabio Pisacane,it ITA,DF,34,7,4,382.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,82.0,97.0,84.5,1275.0,551.0,0.0,3.0,3.0,2.0,42.9,1.0,4.0,9.0,1.0,3.0,1.0,75.0,2020-2021,Cagliari,Seria A
26,Fabrizio Caligara,it ITA,"MF,FW",20,12,4,339.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.3,0.0,,,,,,,,0.0,0.0,,,,43.0,58.0,74.1,765.0,234.0,0.2,6.0,6.0,4.0,66.7,3.0,9.0,3.0,0.0,2.0,0.0,100.0,2020-2021,Cagliari,Seria A
27,Gastón Pereiro,uy URU,"MF,DF",25,16,2,291.0,3.2,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,2.3,2.3,1.2,0.76,,,,,,,,14.0,5.0,35.7,0.14,15.3,102.0,137.0,74.5,1713.0,438.0,1.4,3.0,1.0,1.0,50.0,1.0,4.0,2.0,1.0,10.0,6.0,62.5,2020-2021,Cagliari,Seria A
28,Mattéo Tramoni,fr FRA,"MF,FW",20,9,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.04,,,,,,,,1.0,0.0,0.0,0.0,23.6,11.0,16.0,68.8,128.0,54.0,0.0,4.0,1.0,2.0,50.0,1.0,5.0,2.0,0.0,0.0,2.0,0.0,2020-2021,Cagliari,Seria A
29,Kwadwo Asamoah,gh GHA,"DF,MF",31,9,1,224.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.03,,,,,,,,2.0,1.0,50.0,0.0,23.1,95.0,114.0,83.3,1746.0,456.0,0.1,4.0,2.0,3.0,66.7,4.0,8.0,2.0,1.0,2.0,1.0,66.7,2020-2021,Cagliari,Seria A
30,Arturo Calabresi,it ITA,DF,24,2,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,15.0,20.0,75.0,238.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,2020-2021,Cagliari,Seria A
31,Kiril Despodov,bg BUL,FW,23,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2020-2021,Cagliari,Seria A
32,Simone Pinna,it ITA,DF,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Cagliari,Seria A
33,Simone Aresti,it ITA,GK,34,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Cagliari,Seria A
34,Riccardo Ladinetti,it ITA,MF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Cagliari,Seria A
35,Francesco Paolo Cusumano,it ITA,DF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Cagliari,Seria A
36,Giuseppe Ciocci,it ITA,GK,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Cagliari,Seria A
37,Marko Pajač,hr CRO,"DF,MF",27,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Cagliari,Seria A
38,Salvatore Boccia,it ITA,DF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Cagliari,Seria A
39,Isaias Del Pupo,ar ARG,MF,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Cagliari,Seria A
40,Gianluca Contini,it ITA,FW,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Cagliari,Seria A
0,Gleison Bremer,br BRA,DF,23,35,34,3034.0,33.7,5.0,0.0,5.0,5.0,0.0,0.0,2.0,0.0,3.2,3.2,0.4,0.1,,,,,,,,26.0,9.0,34.6,0.19,10.3,1371.0,1664.0,82.4,26407.0,9709.0,0.2,51.0,21.0,34.0,58.3,70.0,121.0,142.0,1.0,96.0,65.0,59.6,2020-2021,Torino,Seria A
1,Tomás Rincón,ve VEN,MF,32,39,34,3026.0,33.6,1.0,1.0,2.0,1.0,0.0,0.0,11.0,1.0,1.3,1.3,1.9,0.04,,,,,,,,22.0,4.0,18.2,0.05,18.8,1141.0,1373.0,83.1,19191.0,6007.0,1.9,68.0,36.0,38.0,50.7,31.0,99.0,44.0,0.0,48.0,36.0,57.1,2020-2021,Torino,Seria A
2,Andrea Belotti,it ITA,FW,26,36,33,2919.0,32.4,13.0,6.0,19.0,9.0,4.0,5.0,4.0,0.0,13.7,9.8,7.0,0.3,,,,,,,,102.0,35.0,34.3,0.09,17.7,481.0,716.0,67.2,7066.0,1518.0,4.2,30.0,11.0,18.0,31.4,12.0,42.0,21.0,0.0,81.0,111.0,42.2,2020-2021,Torino,Seria A
3,Salvatore Sirigu,it ITA,GK,33,32,32,2880.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,134.0,72.0,59.7,0.0,7.0,21.9,0.0,0.0,,,,711.0,1006.0,70.7,19538.0,14210.0,0.0,1.0,1.0,0.0,50.0,0.0,1.0,6.0,2.0,4.0,1.0,80.0,2020-2021,Torino,Seria A
4,Saša Lukić,rs SRB,MF,23,34,24,2197.0,24.4,3.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,1.8,1.8,1.2,0.08,,,,,,,,19.0,7.0,36.8,0.16,16.8,632.0,804.0,78.6,9388.0,2372.0,1.5,32.0,15.0,13.0,30.0,17.0,49.0,17.0,0.0,23.0,55.0,29.5,2020-2021,Torino,Seria A
5,Cristian Ansaldi,ar ARG,"DF,FW",33,34,22,2126.0,23.6,1.0,6.0,7.0,0.0,1.0,1.0,1.0,0.0,1.9,1.1,5.0,0.05,,,,,,,,17.0,6.0,35.3,0.0,23.5,674.0,997.0,67.6,12959.0,5276.0,4.8,48.0,24.0,33.0,63.2,16.0,64.0,38.0,0.0,7.0,14.0,33.3,2020-2021,Torino,Seria A
6,Lyanco,br BRA,DF,23,25,22,2116.0,23.5,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,1.0,1.0,0.5,0.05,,,,,,,,13.0,4.0,30.8,0.08,19.7,1079.0,1263.0,85.4,22353.0,8180.0,0.4,21.0,8.0,14.0,57.1,46.0,67.0,76.0,0.0,36.0,24.0,60.0,2020-2021,Torino,Seria A
7,Armando Izzo,it ITA,DF,28,26,25,2078.0,23.1,2.0,0.0,2.0,2.0,0.0,0.0,3.0,0.0,1.5,1.5,0.3,0.07,,,,,,,,17.0,3.0,17.6,0.12,9.4,973.0,1207.0,80.6,18053.0,6186.0,1.1,30.0,13.0,16.0,39.4,53.0,83.0,62.0,0.0,48.0,37.0,56.5,2020-2021,Torino,Seria A
8,Wilfried Singo,ci CIV,DF,19,30,21,2032.0,22.6,1.0,2.0,3.0,1.0,0.0,0.0,4.0,1.0,1.2,1.2,2.8,0.06,,,,,,,,10.0,1.0,10.0,0.1,14.6,723.0,963.0,75.1,10923.0,3562.0,1.9,29.0,17.0,14.0,51.5,29.0,58.0,40.0,0.0,50.0,26.0,65.8,2020-2021,Torino,Seria A
9,Karol Linetty,pl POL,MF,25,30,23,2021.0,22.5,1.0,0.0,1.0,1.0,0.0,0.0,6.0,0.0,1.1,1.1,1.0,0.05,,,,,,,,7.0,3.0,42.9,0.14,18.5,600.0,733.0,81.9,8945.0,2488.0,1.0,38.0,16.0,28.0,35.6,15.0,53.0,7.0,0.0,8.0,14.0,36.4,2020-2021,Torino,Seria A
10,Simone Verdi,it ITA,"MF,FW",28,34,18,1740.0,19.3,3.0,5.0,8.0,2.0,1.0,1.0,6.0,0.0,3.5,3.5,5.7,0.2,,,,,,,,42.0,15.0,35.7,0.05,22.7,491.0,735.0,66.8,9374.0,3128.0,4.7,19.0,6.0,12.0,31.6,8.0,27.0,2.0,2.0,4.0,14.0,22.2,2020-2021,Torino,Seria A
11,Simone Zaza,it ITA,FW,29,31,17,1655.0,18.4,7.0,0.0,7.0,7.0,0.0,0.0,5.0,0.0,7.5,7.5,1.7,0.46,,,,,,,,58.0,17.0,29.3,0.12,14.4,231.0,325.0,71.1,3317.0,379.0,1.0,15.0,6.0,9.0,30.0,3.0,18.0,5.0,1.0,44.0,63.0,41.1,2020-2021,Torino,Seria A
12,Nicolas Nkoulou,cm CMR,DF,30,20,18,1598.0,17.8,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.5,0.5,0.1,0.03,,,,,,,,3.0,1.0,33.3,0.33,9.9,619.0,721.0,85.9,12441.0,4303.0,0.1,14.0,7.0,9.0,58.3,33.0,47.0,71.0,1.0,26.0,38.0,40.6,2020-2021,Torino,Seria A
13,Rolando Mandragora,it ITA,MF,23,17,17,1525.0,16.9,3.0,1.0,4.0,3.0,0.0,0.0,5.0,1.0,2.8,2.8,0.7,0.17,,,,,,,,27.0,8.0,29.6,0.11,21.0,590.0,736.0,80.2,9313.0,2478.0,0.9,19.0,7.0,4.0,23.3,20.0,39.0,19.0,0.0,9.0,8.0,52.9,2020-2021,Torino,Seria A
14,Mërgim Vojvoda,xk KVX,"DF,FW",25,25,18,1442.0,16.0,2.0,2.0,4.0,2.0,0.0,0.0,4.0,0.0,1.1,1.1,0.7,0.07,,,,,,,,6.0,3.0,50.0,0.33,12.3,589.0,768.0,76.7,8829.0,3514.0,0.7,24.0,12.0,14.0,54.5,18.0,42.0,35.0,1.0,12.0,8.0,60.0,2020-2021,Torino,Seria A
15,Ricardo Rodríguez,ch SUI,DF,27,18,16,1359.0,15.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.2,0.04,,,,,,,,13.0,2.0,15.4,0.0,28.0,600.0,719.0,83.4,10064.0,3055.0,0.3,21.0,13.0,14.0,59.1,20.0,41.0,43.0,0.0,16.0,12.0,57.1,2020-2021,Torino,Seria A
16,Alessandro Buongiorno,it ITA,DF,21,14,11,1068.0,11.9,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.3,0.3,0.0,0.03,,,,,,,,3.0,0.0,0.0,0.0,6.7,362.0,436.0,83.0,6290.0,2048.0,0.1,12.0,7.0,5.0,58.3,11.0,23.0,44.0,1.0,22.0,10.0,68.8,2020-2021,Torino,Seria A
17,Soualiho Meïté,fr FRA,MF,26,16,12,1036.0,11.5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.7,0.7,0.3,0.07,,,,,,,,8.0,4.0,50.0,0.13,17.4,315.0,380.0,82.9,5144.0,1033.0,0.2,11.0,5.0,7.0,31.3,10.0,21.0,9.0,1.0,6.0,10.0,37.5,2020-2021,Torino,Seria A
18,Antonio Sanabria,py PAR,FW,24,14,12,978.0,10.9,5.0,1.0,6.0,5.0,0.0,0.0,2.0,0.0,3.3,3.3,0.6,0.3,,,,,,,,20.0,11.0,55.0,0.25,14.9,195.0,260.0,75.0,2738.0,388.0,0.5,8.0,2.0,3.0,22.2,5.0,13.0,8.0,0.0,29.0,38.0,43.3,2020-2021,Torino,Seria A
19,Nicola Murru,it ITA,DF,25,17,9,783.0,8.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.07,,,,,,,,5.0,1.0,20.0,0.0,16.0,231.0,352.0,65.6,3768.0,1402.0,0.2,9.0,3.0,6.0,60.0,12.0,21.0,24.0,0.0,10.0,9.0,52.6,2020-2021,Torino,Seria A
20,Vanja Milinković-Savić,rs SRB,GK,23,8,8,780.0,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,21.0,14.0,71.4,0.0,3.0,37.5,0.0,0.0,,,,116.0,176.0,65.9,3057.0,2138.0,0.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,3.0,1.0,0.0,100.0,2020-2021,Torino,Seria A
21,Federico Bonazzoli,it ITA,FW,23,22,6,774.0,8.6,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,1.3,1.3,0.7,0.21,,,,,,,,22.0,6.0,27.3,0.14,17.3,129.0,155.0,83.2,2281.0,245.0,0.7,6.0,2.0,4.0,15.4,2.0,8.0,3.0,0.0,4.0,9.0,30.8,2020-2021,Torino,Seria A
22,Amer Gojak,ba BIH,"MF,FW",23,17,8,687.0,7.6,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.8,0.8,0.3,0.16,,,,,,,,8.0,3.0,37.5,0.13,19.5,180.0,246.0,73.2,2895.0,573.0,0.3,1.0,1.0,0.0,14.3,3.0,4.0,1.0,0.0,1.0,10.0,9.1,2020-2021,Torino,Seria A
23,Jacopo Segre,it ITA,MF,23,12,4,489.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.1,,,,,,,,4.0,1.0,25.0,0.0,16.8,94.0,106.0,88.7,1700.0,429.0,0.0,5.0,2.0,2.0,40.0,0.0,5.0,1.0,0.0,1.0,1.0,50.0,2020-2021,Torino,Seria A
24,Daniele Baselli,it ITA,MF,28,15,3,396.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.7,0.06,,,,,,,,5.0,2.0,40.0,0.0,24.7,163.0,217.0,75.1,2989.0,1031.0,0.5,12.0,6.0,7.0,60.0,9.0,21.0,5.0,0.0,7.0,7.0,50.0,2020-2021,Torino,Seria A
25,Simone Edera,it ITA,"DF,MF",23,4,1,170.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.3,0.25,,,,,,,,3.0,1.0,33.3,0.0,29.5,17.0,22.0,77.3,331.0,82.0,0.2,3.0,3.0,1.0,75.0,1.0,4.0,1.0,0.0,0.0,0.0,,2020-2021,Torino,Seria A
26,Álex Berenguer,es ESP,MF,25,2,2,131.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.3,,,,,,,,2.0,2.0,100.0,0.0,16.0,32.0,47.0,68.1,467.0,122.0,0.1,2.0,2.0,0.0,40.0,0.0,2.0,1.0,0.0,2.0,2.0,50.0,2020-2021,Torino,Seria A
27,Samir Ujkani,xk KVX,GK,32,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,66.7,,0.0,0.0,0.0,0.0,,,,23.0,27.0,85.2,622.0,503.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,2020-2021,Torino,Seria A
28,Vincenzo Millico,it ITA,"FW,MF",19,4,0,36.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,,,,,,,,0.0,0.0,,,,7.0,9.0,77.8,145.0,39.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,2020-2021,Torino,Seria A
29,Krisztofer Horváth,hu HUN,MF,18,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,2020-2021,Torino,Seria A
30,Altin Kryeziu,xk KVX,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Torino,Seria A
31,Christian Celesia,it ITA,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Torino,Seria A
32,Samuele Vianni,it ITA,FW,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Torino,Seria A
33,Ibrahim Karamoko,fr FRA,MF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Torino,Seria A
34,Nicola Rauti,it ITA,FW,20,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Torino,Seria A
35,Razvan Sava,ro ROU,GK,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Torino,Seria A
36,Jean Freddi Greco,it ITA,MF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Torino,Seria A
37,Erick Ferigra,ec ECU,DF,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Torino,Seria A
38,Antonio Rosati,it ITA,GK,37,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Torino,Seria A
39,Iago Falque,es ESP,"FW,MF",30,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-2021,Torino,Seria A
0,Lorenzo Montipò,it ITA,GK,24,37,37,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,74.0,172.0,103.0,59.3,20.0,7.0,18.9,0.0,0.0,,,,803.0,1242.0,64.7,24351.0,17210.0,0.0,0.0,0.0,0.0,,0.0,0.0,16.0,3.0,9.0,2.0,81.8,2020-2021,Benevento,Seria A
1,Kamil Glik,pl POL,DF,32,37,37,3296.0,36.6,2.0,1.0,3.0,2.0,0.0,0.0,10.0,1.0,3.4,3.4,0.7,0.1,,,,,,,,29.0,11.0,37.9,0.07,11.6,1148.0,1301.0,88.2,23627.0,7644.0,0.5,44.0,25.0,24.0,47.2,62.0,106.0,153.0,0.0,87.0,55.0,61.3,2020-2021,Benevento,Seria A
2,Artur Ioniță,md MDA,MF,29,37,34,2861.0,31.8,2.0,0.0,2.0,2.0,0.0,0.0,7.0,0.0,1.7,1.7,0.9,0.05,,,,,,,,23.0,7.0,30.4,0.09,19.9,574.0,754.0,76.1,8316.0,2105.0,0.7,47.0,17.0,22.0,27.0,19.0,66.0,28.0,0.0,65.0,91.0,41.7,2020-2021,Benevento,Seria A
3,Federico Barba,it ITA,DF,26,32,31,2659.0,29.5,0.0,2.0,2.0,0.0,0.0,0.0,8.0,0.0,0.8,0.8,1.4,0.03,,,,,,,,13.0,3.0,23.1,0.0,14.4,1095.0,1396.0,78.4,19174.0,7531.0,1.3,31.0,21.0,16.0,60.0,48.0,79.0,94.0,4.0,22.0,30.0,42.3,2020-2021,Benevento,Seria A
4,Gianluca Lapadula,pe PER,FW,30,37,29,2563.0,28.5,8.0,2.0,10.0,8.0,0.0,1.0,2.0,0.0,9.7,8.8,3.7,0.31,,,,,,,,75.0,28.0,37.3,0.11,16.1,320.0,470.0,68.1,4204.0,895.0,1.9,22.0,6.0,12.0,24.0,5.0,27.0,16.0,0.0,34.0,88.0,27.9,2020-2021,Benevento,Seria A
5,Riccardo Improta,it ITA,"DF,MF",26,35,24,2425.0,26.9,1.0,0.0,1.0,1.0,0.0,0.0,8.0,0.0,2.0,2.0,2.4,0.08,,,,,,,,35.0,6.0,17.1,0.03,19.0,658.0,936.0,70.3,10025.0,4208.0,2.6,39.0,21.0,23.0,46.7,28.0,67.0,47.0,0.0,49.0,49.0,50.0,2020-2021,Benevento,Seria A
6,Pasquale Schiattarella,it ITA,MF,33,30,26,2281.0,25.3,1.0,1.0,2.0,1.0,0.0,0.0,13.0,2.0,0.7,0.7,2.2,0.03,,,,,,,,11.0,6.0,54.5,0.09,15.6,1091.0,1353.0,80.6,19050.0,6549.0,1.4,37.0,19.0,22.0,40.4,32.0,69.0,29.0,2.0,12.0,8.0,60.0,2020-2021,Benevento,Seria A
7,Përparim Hetemaj,fi FIN,MF,33,32,28,2268.0,25.2,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.6,0.6,1.4,0.02,,,,,,,,12.0,3.0,25.0,0.0,20.1,656.0,869.0,75.5,10388.0,3115.0,1.6,44.0,26.0,27.0,42.6,22.0,66.0,24.0,1.0,14.0,28.0,33.3,2020-2021,Benevento,Seria A
8,Gianluca Caprari,it ITA,"MF,FW",27,30,23,1865.0,20.7,5.0,6.0,11.0,5.0,0.0,1.0,4.0,1.0,4.0,3.2,3.0,0.15,,,,,,,,47.0,15.0,31.9,0.11,21.7,507.0,711.0,71.3,8148.0,2103.0,2.3,16.0,6.0,11.0,19.4,18.0,34.0,8.0,0.0,3.0,30.0,9.1,2020-2021,Benevento,Seria A
9,Alessandro Tuia,it ITA,DF,30,28,20,1855.0,20.6,1.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.8,0.8,0.3,0.04,,,,,,,,8.0,1.0,12.5,0.13,12.0,626.0,809.0,77.4,12975.0,5152.0,0.2,39.0,15.0,17.0,60.0,36.0,75.0,91.0,1.0,29.0,20.0,59.2,2020-2021,Benevento,Seria A
10,Roberto Insigne,it ITA,"MF,FW",26,31,17,1633.0,18.1,2.0,4.0,6.0,2.0,0.0,0.0,3.0,0.0,3.9,3.9,3.8,0.22,,,,,,,,38.0,12.0,31.6,0.05,16.7,497.0,625.0,79.5,8037.0,1900.0,2.9,16.0,7.0,10.0,25.9,7.0,23.0,9.0,0.0,5.0,19.0,20.8,2020-2021,Benevento,Seria A
11,Gaetano Letizia,it ITA,DF,30,25,18,1615.0,17.9,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,0.4,0.4,1.2,0.02,,,,,,,,13.0,7.0,53.8,0.23,22.7,670.0,890.0,75.3,11927.0,4614.0,2.3,36.0,17.0,25.0,47.2,20.0,56.0,42.0,1.0,13.0,8.0,61.9,2020-2021,Benevento,Seria A
12,Luca Caldirola,it ITA,DF,29,25,17,1572.0,17.5,2.0,0.0,2.0,2.0,0.0,0.0,6.0,1.0,0.9,0.9,0.2,0.05,,,,,,,,7.0,3.0,42.9,0.29,11.0,681.0,806.0,84.5,13020.0,5025.0,0.2,21.0,10.0,13.0,45.5,20.0,41.0,56.0,0.0,26.0,25.0,51.0,2020-2021,Benevento,Seria A
13,Fabio Depaoli,it ITA,DF,23,15,14,1120.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.4,0.03,,,,,,,,8.0,2.0,25.0,0.0,20.3,290.0,411.0,70.6,5133.0,2761.0,0.7,25.0,15.0,13.0,46.9,12.0,37.0,38.0,0.0,12.0,14.0,46.2,2020-2021,Benevento,Seria A
14,Bryan Dabo,bf BFA,MF,28,25,12,1117.0,12.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.7,0.7,0.3,0.06,,,,,,,,12.0,2.0,16.7,0.0,19.4,437.0,570.0,76.7,7007.0,1927.0,0.5,11.0,5.0,8.0,31.3,13.0,24.0,16.0,0.0,52.0,19.0,73.2,2020-2021,Benevento,Seria A
15,Nicolas Viola,it ITA,MF,30,18,13,1081.0,12.0,5.0,2.0,7.0,1.0,4.0,4.0,1.0,0.0,3.8,0.6,1.7,0.06,,,,,,,,14.0,4.0,28.6,0.07,29.1,333.0,500.0,66.6,6070.0,2329.0,1.2,16.0,6.0,9.0,21.4,9.0,25.0,7.0,0.0,6.0,11.0,35.3,2020-2021,Benevento,Seria A
16,Daam Foulon,be BEL,DF,21,24,12,1066.0,11.8,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.2,0.0,,,,,,,,1.0,0.0,0.0,0.0,30.1,321.0,447.0,71.8,5175.0,2031.0,0.3,26.0,16.0,15.0,57.1,14.0,40.0,34.0,0.0,11.0,6.0,64.7,2020-2021,Benevento,Seria A
17,Marco Sau,it ITA,"MF,FW",32,25,10,875.0,9.7,4.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,2.4,1.6,1.8,0.19,,,,,,,,10.0,5.0,50.0,0.3,17.3,182.0,268.0,67.9,2719.0,611.0,1.3,6.0,1.0,2.0,6.3,5.0,11.0,3.0,0.0,1.0,16.0,5.9,2020-2021,Benevento,Seria A
18,Adolfo Gaich,ar ARG,FW,21,15,9,768.0,8.5,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.8,2.8,0.4,0.33,,,,,,,,23.0,6.0,26.1,0.09,14.1,76.0,134.0,56.7,1121.0,179.0,0.1,9.0,1.0,4.0,7.7,2.0,11.0,4.0,0.0,14.0,39.0,26.4,2020-2021,Benevento,Seria A
19,Andrés Tello,co COL,"DF,MF",23,18,3,477.0,5.3,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.3,0.3,0.0,0.07,,,,,,,,7.0,3.0,42.9,0.14,15.9,133.0,191.0,69.6,2095.0,760.0,0.2,9.0,5.0,6.0,25.0,6.0,15.0,6.0,0.0,10.0,10.0,50.0,2020-2021,Benevento,Seria A
20,Christian Maggio,it ITA,DF,38,9,3,387.0,4.3,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.03,,,,,,,,3.0,1.0,33.3,0.33,10.9,106.0,141.0,75.2,1584.0,861.0,0.0,9.0,3.0,4.0,33.3,2.0,11.0,6.0,0.0,3.0,8.0,27.3,2020-2021,Benevento,Seria A
