,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,Penalty_Kicks_Made,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG.1,GA,SoTA,Saves,Save%,PK_Save%,CS,CS%,Sh,SoT,SoT%,G/Sh,Dist,Cmp,Att,Cmp%,TotDist,PrgDist,xA,Tkl,Challenges_Tkl,TklW,Tkl%,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Season,Team,Competition
3,Ibrahima Konaté,fr FRA,DF,19.0,28,27,2431.0,27.0,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,1.7,1.7,0.4,0.06,,,,,,,,13.0,3.0,23.1,0.08,11.7,789.0,1042.0,75.7,14644.0,6121.0,0.4,44.0,17.0,32.0,63.0,58.0,102.0,126.0,0.0,97.0,36.0,72.9,2018-2019,RB Leipzig,Bundesliga
4,Marcel Halstenberg,de GER,"DF,FW",26.0,28,27,2414.0,26.8,3.0,6.0,9.0,1.0,2.0,2.0,2.0,0.0,3.6,2.0,7.5,0.07,,,,,,,,21.0,8.0,38.1,0.05,20.4,1152.0,1597.0,72.1,17034.0,8465.0,6.6,68.0,42.0,44.0,64.6,38.0,106.0,69.0,0.0,71.0,35.0,67.0,2018-2019,RB Leipzig,Bundesliga
5,Marcel Sabitzer,at AUT,MF,24.0,30,26,2352.0,26.1,4.0,3.0,7.0,4.0,0.0,0.0,9.0,0.0,5.1,5.1,4.9,0.19,,,,,,,,63.0,16.0,25.4,0.06,19.8,834.0,1230.0,67.8,12094.0,4622.0,5.0,45.0,18.0,28.0,39.1,33.0,78.0,31.0,0.0,17.0,28.0,37.8,2018-2019,RB Leipzig,Bundesliga
6,Kevin Kampl,si SVN,MF,27.0,27,25,2113.0,23.5,2.0,5.0,7.0,2.0,0.0,0.0,5.0,0.0,1.8,1.8,4.4,0.08,,,,,,,,34.0,15.0,44.1,0.06,23.1,1238.0,1515.0,81.7,19115.0,6181.0,3.9,41.0,8.0,24.0,28.6,33.0,74.0,22.0,0.0,16.0,13.0,55.2,2018-2019,RB Leipzig,Bundesliga
7,Diego Demme,de GER,MF,26.0,26,24,2055.0,22.8,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,2.7,0.02,,,,,,,,10.0,3.0,30.0,0.0,21.5,1214.0,1531.0,79.3,18665.0,6376.0,2.6,75.0,33.0,47.0,49.3,26.0,101.0,15.0,0.0,27.0,25.0,51.9,2018-2019,RB Leipzig,Bundesliga
8,Willi Orban,hu HUN,DF,25.0,24,23,2049.0,22.8,4.0,0.0,4.0,4.0,0.0,0.0,5.0,0.0,4.5,4.5,0.0,0.2,,,,,,,,27.0,9.0,33.3,0.15,9.5,781.0,1002.0,77.9,14598.0,6278.0,0.3,49.0,24.0,26.0,63.2,36.0,85.0,140.0,0.0,111.0,71.0,61.0,2018-2019,RB Leipzig,Bundesliga
9,Lukas Klostermann,de GER,DF,22.0,26,22,2003.0,22.3,5.0,1.0,6.0,5.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.09,,,,,,,,13.0,6.0,46.2,0.38,12.5,754.0,1025.0,73.6,11290.0,4818.0,2.7,50.0,29.0,29.0,64.4,29.0,79.0,74.0,0.0,42.0,27.0,60.9,2018-2019,RB Leipzig,Bundesliga
10,Konrad Laimer,at AUT,"MF,DF",21.0,29,20,1874.0,20.8,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,2.5,2.5,2.1,0.12,,,,,,,,14.0,5.0,35.7,0.07,16.2,579.0,821.0,70.5,7922.0,3325.0,2.4,72.0,20.0,38.0,28.2,32.0,104.0,23.0,0.0,20.0,29.0,40.8,2018-2019,RB Leipzig,Bundesliga
11,Dayot Upamecano,fr FRA,DF,19.0,15,14,1293.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.9,0.9,0.1,0.06,,,,,,,,10.0,1.0,10.0,0.0,13.1,617.0,752.0,82.0,11234.0,4747.0,0.2,22.0,15.0,16.0,83.3,33.0,55.0,47.0,0.0,46.0,23.0,66.7,2018-2019,RB Leipzig,Bundesliga
12,Emil Forsberg,se SWE,"MF,FW",26.0,20,14,1249.0,13.9,4.0,7.0,11.0,1.0,3.0,3.0,0.0,0.0,4.8,2.5,4.5,0.18,,,,,,,,27.0,11.0,40.7,0.04,22.9,406.0,536.0,75.7,6134.0,2066.0,3.4,12.0,5.0,7.0,31.3,3.0,15.0,6.0,0.0,8.0,10.0,44.4,2018-2019,RB Leipzig,Bundesliga
13,Nordi Mukiele,fr FRA,DF,20.0,19,14,1225.0,13.6,1.0,1.0,2.0,1.0,0.0,0.0,3.0,0.0,0.4,0.4,1.6,0.03,,,,,,,,8.0,3.0,37.5,0.13,21.9,519.0,723.0,71.8,8089.0,3866.0,1.7,38.0,19.0,21.0,86.4,24.0,62.0,35.0,0.0,37.0,27.0,57.8,2018-2019,RB Leipzig,Bundesliga
14,Stefan Ilsanker,at AUT,"DF,MF",29.0,19,10,933.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.5,0.5,0.3,0.05,,,,,,,,4.0,0.0,0.0,0.0,13.5,363.0,464.0,78.2,6801.0,2558.0,0.2,26.0,14.0,17.0,60.9,18.0,44.0,43.0,1.0,35.0,21.0,62.5,2018-2019,RB Leipzig,Bundesliga
15,Matheus Cunha,br BRA,"FW,MF",19.0,25,9,853.0,9.5,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,4.2,4.2,0.7,0.44,,,,,,,,34.0,10.0,29.4,0.06,17.4,155.0,236.0,65.7,1949.0,649.0,0.9,10.0,3.0,6.0,23.1,4.0,14.0,8.0,0.0,14.0,28.0,33.3,2018-2019,RB Leipzig,Bundesliga
16,Tyler Adams,us USA,MF,19.0,10,8,721.0,8.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,0.01,,,,,,,,2.0,1.0,50.0,0.0,26.9,424.0,530.0,80.0,6109.0,2131.0,0.8,29.0,11.0,17.0,42.3,16.0,45.0,8.0,0.0,17.0,14.0,54.8,2018-2019,RB Leipzig,Bundesliga
17,Marcelo Saracchi,uy URU,DF,20.0,9,7,653.0,7.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,1.0,0.0,0.0,0.0,19.2,335.0,478.0,70.1,5052.0,2010.0,1.6,17.0,8.0,11.0,61.5,11.0,28.0,14.0,0.0,15.0,7.0,68.2,2018-2019,RB Leipzig,Bundesliga
18,Bruma,pt POR,MF,23.0,14,6,553.0,6.1,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.5,0.7,1.3,0.11,,,,,,,,13.0,6.0,46.2,0.08,21.4,293.0,354.0,82.8,3783.0,977.0,0.5,5.0,1.0,2.0,20.0,4.0,9.0,2.0,0.0,1.0,6.0,14.3,2018-2019,RB Leipzig,Bundesliga
19,Jean-Kévin Augustin,fr FRA,FW,21.0,17,4,461.0,5.1,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,2.8,2.8,0.8,0.56,,,,,,,,13.0,8.0,61.5,0.23,12.6,69.0,88.0,78.4,822.0,122.0,0.6,2.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,15.0,6.3,2018-2019,RB Leipzig,Bundesliga
20,Amadou Haidara,ml MLI,MF,20.0,9,4,378.0,4.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.6,0.14,,,,,,,,12.0,2.0,16.7,0.08,22.1,150.0,196.0,76.5,2217.0,724.0,0.5,13.0,8.0,11.0,57.1,4.0,17.0,7.0,0.0,10.0,9.0,52.6,2018-2019,RB Leipzig,Bundesliga
21,Yvon Mvogo,ch SUI,GK,24.0,2,1,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,75.0,0.0,1.0,100.0,0.0,0.0,,,,25.0,31.0,80.6,775.0,614.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,,2018-2019,RB Leipzig,Bundesliga
22,Emile Smith Rowe,eng ENG,MF,18.0,3,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,,,,,,,,0.0,0.0,,,,14.0,18.0,77.8,162.0,38.0,0.0,1.0,1.0,0.0,100.0,1.0,2.0,0.0,0.0,0.0,0.0,,2018-2019,RB Leipzig,Bundesliga
23,Erik Majetschak,de GER,"DF,MF",18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019,RB Leipzig,Bundesliga
24,Marius Müller,de GER,GK,25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019,RB Leipzig,Bundesliga
25,Niclas Stierlin,de GER,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019,RB Leipzig,Bundesliga
0,Jonathan Tah,de GER,DF,22.0,33,33,2937.0,32.6,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,1.1,1.1,0.6,0.04,,,,,,,,12.0,4.0,33.3,0.25,10.6,2242.0,2503.0,89.6,43318.0,11330.0,0.9,44.0,17.0,30.0,53.1,45.0,89.0,142.0,1.0,74.0,33.0,69.2,2018-2019,Bayer Leverkusen,Bundesliga
1,Kai Havertz,de GER,"MF,FW",19.0,34,33,2894.0,32.2,17.0,3.0,20.0,14.0,3.0,3.0,2.0,0.0,12.1,9.7,3.0,0.3,,,,,,,,84.0,39.0,46.4,0.17,17.1,1573.0,1827.0,86.1,23164.0,4753.0,5.0,26.0,8.0,17.0,25.0,16.0,42.0,29.0,0.0,55.0,62.0,47.0,2018-2019,Bayer Leverkusen,Bundesliga
2,Lukáš Hrádecký,fi FIN,GK,28.0,32,32,2880.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,47.0,127.0,81.0,65.4,25.0,9.0,28.1,0.0,0.0,,,,1066.0,1355.0,78.7,29888.0,21458.0,0.3,0.0,0.0,0.0,0.0,1.0,1.0,9.0,1.0,7.0,0.0,100.0,2018-2019,Bayer Leverkusen,Bundesliga
3,Kevin Volland,de GER,FW,26.0,34,32,2814.0,31.3,14.0,9.0,23.0,14.0,0.0,0.0,4.0,0.0,13.8,13.8,8.4,0.44,,,,,,,,87.0,43.0,49.4,0.16,14.2,675.0,929.0,72.7,9794.0,2590.0,6.8,33.0,13.0,20.0,48.1,6.0,39.0,33.0,0.0,34.0,57.0,37.4,2018-2019,Bayer Leverkusen,Bundesliga
4,Julian Brandt,de GER,"MF,FW",22.0,33,30,2666.0,29.6,7.0,11.0,18.0,7.0,0.0,0.0,0.0,0.0,8.0,8.0,9.3,0.27,,,,,,,,65.0,25.0,38.5,0.11,18.6,1443.0,1877.0,76.9,22326.0,6507.0,8.9,27.0,7.0,16.0,16.3,17.0,44.0,12.0,1.0,28.0,35.0,44.4,2018-2019,Bayer Leverkusen,Bundesliga
5,Wendell,br BRA,DF,25.0,28,25,2277.0,25.3,2.0,2.0,4.0,1.0,1.0,2.0,5.0,0.0,2.8,1.3,1.9,0.05,,,,,,,,9.0,4.0,44.4,0.11,26.1,1614.0,1917.0,84.2,25850.0,8645.0,2.5,75.0,34.0,48.0,59.6,29.0,104.0,66.0,0.0,40.0,41.0,49.4,2018-2019,Bayer Leverkusen,Bundesliga
6,Sven Bender,de GER,DF,29.0,27,25,1991.0,22.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.9,0.9,0.2,0.04,,,,,,,,14.0,3.0,21.4,0.0,13.0,1515.0,1676.0,90.4,29326.0,9731.0,0.3,40.0,18.0,25.0,60.0,52.0,92.0,98.0,0.0,73.0,49.0,59.8,2018-2019,Bayer Leverkusen,Bundesliga
7,Mitchell Weiser,de GER,DF,24.0,30,22,2111.0,23.5,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,0.5,0.5,3.6,0.02,,,,,,,,12.0,6.0,50.0,0.08,20.1,1271.0,1601.0,79.4,17889.0,7146.0,4.3,63.0,26.0,37.0,52.0,27.0,90.0,48.0,0.0,21.0,44.0,32.3,2018-2019,Bayer Leverkusen,Bundesliga
8,Charles Aránguiz,cl CHI,MF,29.0,24,22,1891.0,21.0,2.0,7.0,9.0,2.0,0.0,0.0,3.0,0.0,1.4,1.4,3.4,0.07,,,,,,,,23.0,5.0,21.7,0.09,23.3,1457.0,1661.0,87.7,23354.0,7729.0,3.5,48.0,21.0,30.0,31.8,25.0,73.0,27.0,1.0,12.0,11.0,52.2,2018-2019,Bayer Leverkusen,Bundesliga
9,Leon Bailey,jm JAM,FW,20.0,29,21,1914.0,21.3,5.0,1.0,6.0,5.0,0.0,0.0,4.0,0.0,5.0,5.0,4.4,0.24,,,,,,,,56.0,17.0,30.4,0.09,21.0,623.0,950.0,65.6,9939.0,2836.0,4.7,15.0,6.0,11.0,30.0,14.0,29.0,11.0,0.0,13.0,14.0,48.1,2018-2019,Bayer Leverkusen,Bundesliga
10,Lars Bender,de GER,"MF,DF",29.0,20,18,1361.0,15.1,1.0,4.0,5.0,1.0,0.0,0.0,2.0,0.0,1.1,1.1,1.3,0.07,,,,,,,,16.0,5.0,31.3,0.06,16.6,773.0,938.0,82.4,11424.0,4376.0,2.1,43.0,18.0,29.0,51.4,21.0,64.0,26.0,0.0,35.0,37.0,48.6,2018-2019,Bayer Leverkusen,Bundesliga
11,Julian Baumgartlinger,at AUT,MF,30.0,21,16,1559.0,17.3,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.6,0.04,,,,,,,,11.0,0.0,0.0,0.0,23.0,1234.0,1380.0,89.4,20263.0,4912.0,2.1,52.0,20.0,30.0,44.4,26.0,78.0,21.0,1.0,27.0,25.0,51.9,2018-2019,Bayer Leverkusen,Bundesliga
12,Karim Bellarabi,de GER,FW,28.0,19,14,1057.0,11.7,5.0,4.0,9.0,5.0,0.0,0.0,4.0,1.0,3.3,3.3,5.1,0.28,,,,,,,,42.0,11.0,26.2,0.12,19.7,332.0,495.0,67.1,4760.0,1448.0,5.0,13.0,3.0,6.0,15.8,10.0,23.0,8.0,0.0,1.0,3.0,25.0,2018-2019,Bayer Leverkusen,Bundesliga
13,Aleksandar Dragović,at AUT,DF,27.0,18,13,1335.0,14.8,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.8,0.8,0.1,0.05,,,,,,,,4.0,2.0,50.0,0.5,12.9,979.0,1093.0,89.6,20632.0,7234.0,0.3,18.0,9.0,12.0,64.3,25.0,43.0,66.0,0.0,28.0,27.0,50.9,2018-2019,Bayer Leverkusen,Bundesliga
14,Tin Jedvaj,hr CRO,DF,22.0,16,13,1121.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.7,0.7,0.2,0.06,,,,,,,,9.0,3.0,33.3,0.0,21.2,564.0,717.0,78.7,9400.0,3537.0,0.8,23.0,10.0,15.0,52.6,22.0,45.0,52.0,0.0,23.0,18.0,56.1,2018-2019,Bayer Leverkusen,Bundesliga
15,Lucas Alario,ar ARG,"FW,MF",25.0,27,11,1265.0,14.1,9.0,3.0,12.0,9.0,0.0,0.0,1.0,0.0,6.7,6.7,1.4,0.47,,,,,,,,43.0,16.0,37.2,0.21,11.7,307.0,412.0,74.5,3588.0,644.0,1.3,15.0,4.0,8.0,28.6,1.0,16.0,16.0,0.0,40.0,72.0,35.7,2018-2019,Bayer Leverkusen,Bundesliga
16,Dominik Kohr,de GER,MF,24.0,18,10,973.0,10.8,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,1.4,1.4,1.7,0.13,,,,,,,,15.0,4.0,26.7,0.0,22.5,404.0,508.0,79.5,6584.0,1984.0,0.5,42.0,14.0,29.0,40.0,15.0,57.0,17.0,1.0,12.0,17.0,41.4,2018-2019,Bayer Leverkusen,Bundesliga
17,Ramazan Özcan,at AUT,GK,34.0,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,7.0,66.7,50.0,0.0,0.0,0.0,0.0,,,,42.0,69.0,60.9,1378.0,1144.0,0.0,0.0,0.0,0.0,,1.0,1.0,2.0,0.0,0.0,0.0,,2018-2019,Bayer Leverkusen,Bundesliga
18,Isaac Kiese Thelin,se SWE,"FW,MF",26.0,6,1,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.1,0.17,,,,,,,,5.0,1.0,20.0,0.0,12.8,22.0,39.0,56.4,199.0,31.0,0.0,2.0,1.0,1.0,50.0,0.0,2.0,4.0,0.0,15.0,7.0,68.2,2018-2019,Bayer Leverkusen,Bundesliga
19,Benjamin Henrichs,de GER,DF,21.0,1,1,63.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,32.0,40.0,80.0,553.0,181.0,0.1,0.0,0.0,0.0,,3.0,3.0,0.0,0.0,0.0,0.0,,2018-2019,Bayer Leverkusen,Bundesliga
20,Paulinho,br BRA,"FW,MF",18.0,15,0,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.13,,,,,,,,6.0,0.0,0.0,0.0,21.4,77.0,94.0,81.9,949.0,228.0,0.2,4.0,1.0,4.0,50.0,2.0,6.0,0.0,1.0,3.0,2.0,60.0,2018-2019,Bayer Leverkusen,Bundesliga
21,Thorsten Kirschbaum,de GER,GK,31.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019,Bayer Leverkusen,Bundesliga
22,Tomasz Kucz,pl POL,GK,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019,Bayer Leverkusen,Bundesliga
23,Sam Schreck,de GER,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019,Bayer Leverkusen,Bundesliga
0,Yann Sommer,ch SUI,GK,29.0,34,34,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.0,156.0,114.0,75.0,0.0,13.0,38.2,0.0,0.0,,,,1281.0,1607.0,79.7,33859.0,20939.0,0.1,2.0,2.0,2.0,100.0,1.0,3.0,12.0,5.0,10.0,1.0,90.9,2018-2019,Monchengladbach,Bundesliga
1,Thorgan Hazard,be BEL,"FW,MF",25.0,33,33,2873.0,31.9,10.0,11.0,21.0,7.0,3.0,5.0,1.0,0.0,9.8,5.9,8.9,0.18,,,,,,,,70.0,22.0,31.4,0.1,21.6,975.0,1392.0,70.0,16305.0,5263.0,9.7,50.0,17.0,33.0,35.4,27.0,77.0,12.0,0.0,21.0,73.0,22.3,2018-2019,Monchengladbach,Bundesliga
2,Oscar Wendt,se SWE,DF,32.0,32,30,2731.0,30.3,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,2.5,0.02,,,,,,,,8.0,5.0,62.5,0.13,22.9,1478.0,1862.0,79.4,25090.0,8648.0,3.0,45.0,31.0,34.0,58.5,19.0,64.0,90.0,0.0,25.0,34.0,42.4,2018-2019,Monchengladbach,Bundesliga
3,Nico Elvedi,ch SUI,DF,21.0,30,30,2623.0,29.1,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.4,1.4,0.7,0.05,,,,,,,,14.0,3.0,21.4,0.14,9.5,1932.0,2086.0,92.6,37150.0,10560.0,0.6,41.0,23.0,19.0,69.7,47.0,88.0,135.0,6.0,80.0,53.0,60.2,2018-2019,Monchengladbach,Bundesliga
4,Alassane Pléa,fr FRA,FW,25.0,34,28,2503.0,27.8,12.0,4.0,16.0,12.0,0.0,0.0,2.0,0.0,10.4,10.3,2.8,0.37,,,,,,,,83.0,41.0,49.4,0.14,15.3,450.0,641.0,70.2,6351.0,1594.0,2.1,14.0,5.0,10.0,22.7,3.0,17.0,15.0,2.0,36.0,86.0,29.5,2018-2019,Monchengladbach,Bundesliga
5,Matthias Ginter,de GER,DF,24.0,27,27,2379.0,26.4,2.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.8,1.8,1.0,0.07,,,,,,,,23.0,8.0,34.8,0.09,11.9,1537.0,1790.0,85.9,31980.0,9493.0,1.0,24.0,9.0,14.0,52.9,17.0,41.0,98.0,1.0,67.0,44.0,60.4,2018-2019,Monchengladbach,Bundesliga
6,Tobias Strobl,de GER,"MF,DF",28.0,29,26,2293.0,25.5,0.0,4.0,4.0,0.0,0.0,0.0,4.0,0.0,0.9,0.9,1.6,0.04,,,,,,,,8.0,2.0,25.0,0.0,16.2,1340.0,1493.0,89.8,27795.0,8710.0,2.1,31.0,9.0,17.0,31.0,29.0,60.0,35.0,1.0,38.0,38.0,50.0,2018-2019,Monchengladbach,Bundesliga
7,Florian Neuhaus,de GER,MF,21.0,32,25,2062.0,22.9,3.0,8.0,11.0,3.0,0.0,0.0,5.0,0.0,5.7,5.7,3.1,0.25,,,,,,,,51.0,11.0,21.6,0.06,19.6,734.0,905.0,81.1,12546.0,2781.0,3.0,22.0,10.0,15.0,27.8,10.0,32.0,23.0,0.0,7.0,20.0,25.9,2018-2019,Monchengladbach,Bundesliga
8,Denis Zakaria,ch SUI,MF,21.0,31,21,1959.0,21.8,4.0,0.0,4.0,4.0,0.0,0.0,7.0,0.0,3.8,3.8,0.7,0.18,,,,,,,,36.0,13.0,36.1,0.11,18.2,629.0,768.0,81.9,10633.0,2609.0,0.7,40.0,12.0,21.0,40.0,26.0,66.0,20.0,0.0,16.0,19.0,45.7,2018-2019,Monchengladbach,Bundesliga
9,Jonas Hofmann,de GER,MF,26.0,27,21,1911.0,21.2,5.0,5.0,10.0,4.0,1.0,2.0,2.0,0.0,5.5,3.9,3.3,0.19,,,,,,,,34.0,8.0,23.5,0.12,22.7,910.0,1125.0,80.9,15993.0,4278.0,3.0,37.0,9.0,18.0,24.3,16.0,53.0,14.0,1.0,7.0,32.0,17.9,2018-2019,Monchengladbach,Bundesliga
10,Lars Stindl,de GER,"FW,MF",29.0,21,19,1508.0,16.8,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,2.3,2.3,2.5,0.14,,,,,,,,34.0,12.0,35.3,0.09,18.8,624.0,766.0,81.5,10441.0,1791.0,2.0,21.0,3.0,14.0,20.0,14.0,35.0,13.0,0.0,19.0,21.0,47.5,2018-2019,Monchengladbach,Bundesliga
11,Michael Lang,ch SUI,DF,27.0,17,15,1255.0,13.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.9,1.9,0.4,0.13,,,,,,,,11.0,3.0,27.3,0.09,10.5,647.0,803.0,80.6,10575.0,3170.0,0.5,14.0,6.0,9.0,37.5,16.0,30.0,42.0,1.0,19.0,13.0,59.4,2018-2019,Monchengladbach,Bundesliga
12,Christoph Kramer,de GER,MF,27.0,18,13,1136.0,12.6,2.0,1.0,3.0,2.0,0.0,0.0,6.0,0.0,1.0,1.0,0.8,0.08,,,,,,,,8.0,3.0,37.5,0.25,17.6,652.0,742.0,87.9,10627.0,2807.0,1.0,41.0,15.0,22.0,37.5,21.0,62.0,23.0,0.0,15.0,27.0,35.7,2018-2019,Monchengladbach,Bundesliga
13,Fabian Johnson,us USA,"DF,FW",30.0,18,11,1012.0,11.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.1,1.1,0.5,0.09,,,,,,,,3.0,1.0,33.3,0.33,12.1,448.0,561.0,79.9,6835.0,1758.0,0.5,13.0,6.0,5.0,75.0,10.0,23.0,16.0,0.0,8.0,16.0,33.3,2018-2019,Monchengladbach,Bundesliga
14,Patrick Herrmann,de GER,"FW,DF",27.0,24,10,1079.0,12.0,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,1.5,1.5,3.0,0.12,,,,,,,,19.0,4.0,21.1,0.16,19.8,393.0,529.0,74.3,6693.0,1992.0,2.3,20.0,6.0,14.0,35.3,6.0,26.0,12.0,0.0,7.0,18.0,28.0,2018-2019,Monchengladbach,Bundesliga
15,Tony Jantschke,de GER,DF,28.0,14,10,933.0,10.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.02,,,,,,,,4.0,0.0,0.0,0.0,10.0,726.0,809.0,89.7,15036.0,5025.0,0.1,15.0,6.0,10.0,75.0,27.0,42.0,51.0,1.0,29.0,23.0,55.8,2018-2019,Monchengladbach,Bundesliga
16,Jordan Beyer,de GER,DF,18.0,9,8,720.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,0.4,0.1,0.05,,,,,,,,5.0,1.0,20.0,0.0,14.6,412.0,473.0,87.1,7444.0,1943.0,0.2,32.0,17.0,18.0,70.8,11.0,43.0,32.0,0.0,14.0,15.0,48.3,2018-2019,Monchengladbach,Bundesliga
17,Ibrahima Traoré,gn GUI,"FW,MF",30.0,16,5,552.0,6.1,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,2.7,0.13,,,,,,,,15.0,5.0,33.3,0.0,18.8,207.0,290.0,71.4,3937.0,1082.0,3.0,12.0,3.0,6.0,27.3,3.0,15.0,1.0,0.0,0.0,1.0,0.0,2018-2019,Monchengladbach,Bundesliga
18,Raffael,br BRA,FW,33.0,13,5,543.0,6.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,2.1,2.1,1.3,0.35,,,,,,,,11.0,3.0,27.3,0.18,13.6,178.0,220.0,80.9,2296.0,461.0,0.9,8.0,2.0,4.0,28.6,1.0,9.0,0.0,0.0,3.0,5.0,37.5,2018-2019,Monchengladbach,Bundesliga
19,Josip Drmić,ch SUI,FW,25.0,5,2,222.0,2.5,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.4,1.4,0.0,0.56,,,,,,,,7.0,3.0,42.9,0.29,13.3,56.0,63.0,88.9,777.0,139.0,0.2,2.0,1.0,0.0,50.0,1.0,3.0,0.0,0.0,4.0,6.0,40.0,2018-2019,Monchengladbach,Bundesliga
20,Mickaël Cuisance,fr FRA,MF,18.0,11,1,279.0,3.1,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.3,0.14,,,,,,,,8.0,1.0,12.5,0.0,22.0,119.0,154.0,77.3,1973.0,382.0,0.3,11.0,3.0,6.0,37.5,5.0,16.0,4.0,0.0,1.0,4.0,20.0,2018-2019,Monchengladbach,Bundesliga
21,László Bénes,sk SVK,"MF,FW",20.0,1,0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,,,,8.0,14.0,57.1,166.0,50.0,0.0,3.0,3.0,1.0,100.0,0.0,3.0,0.0,0.0,0.0,0.0,,2018-2019,Monchengladbach,Bundesliga
22,Florian Mayer,de GER,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019,Monchengladbach,Bundesliga
23,Torben Müsel,de GER,"FW,MF",19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019,Monchengladbach,Bundesliga
24,Andreas Poulsen,dk DEN,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-2019,Monchengladbach,Bundesliga
