,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches,GA,SoTA,Saves,Save%,Save%,CS,CS%,Sh,SoT,SoT%,G/Sh,Dist,Cmp,Cmp,Cmp,Cmp,Att,Att,Att,Att,Cmp%,Cmp%,Cmp%,Cmp%,TotDist,PrgDist,xA,Tkl,Tkl,TklW,Tkl%,Int,Tkl+Int,Clr,Err,Won,Lost,Won%,Season,Team,Competition
4,Florian Sotoca,fr FRA,"MF,FW",31,42,35,3241.0,36.0,8.0,9.0,17.0,7.0,1.0,3.0,4.0,0.0,10.5,8.1,8.1,16.2,53.0,186.0,302.0,0.22,0.25,0.47,0.19,0.44,0.31,0.24,0.55,0.24,0.48,Matches,,,,,,,,92.0,32.0,34.8,0.08,15.6,1172.0,549.0,445.0,122.0,1536.0,655.0,585.0,187.0,76.3,83.8,76.1,65.2,20095.0,5544.0,6.1,39.0,15.0,21.0,37.5,30.0,68.0,51.0,0.0,56.0,45.0,55.4,2022-2023,Lens,Ligue 1
5,Jonathan Gradit,fr FRA,DF,29,37,37,3207.0,35.6,1.0,3.0,4.0,1.0,0.0,0.0,7.0,0.0,0.8,0.8,1.1,2.0,41.0,233.0,9.0,0.03,0.08,0.11,0.03,0.11,0.03,0.04,0.06,0.03,0.06,Matches,,,,,,,,5.0,1.0,20.0,0.2,14.1,1875.0,727.0,942.0,159.0,2093.0,789.0,1011.0,218.0,89.6,92.1,93.2,72.9,34040.0,12990.0,1.6,62.0,31.0,46.0,58.5,43.0,100.0,83.0,0.0,47.0,45.0,51.1,2022-2023,Lens,Ligue 1
6,Przemysław Frankowski,pl POL,"DF,MF",27,41,32,3005.0,33.4,5.0,3.0,8.0,2.0,3.0,3.0,4.0,0.0,4.2,1.8,6.8,8.6,51.0,132.0,237.0,0.15,0.09,0.24,0.06,0.15,0.13,0.22,0.35,0.06,0.27,Matches,,,,,,,,29.0,6.0,20.7,0.07,22.1,1364.0,652.0,553.0,124.0,1828.0,748.0,727.0,271.0,74.6,87.2,76.1,45.8,23200.0,8259.0,6.9,77.0,39.0,53.0,48.8,45.0,118.0,42.0,2.0,12.0,21.0,36.4,2022-2023,Lens,Ligue 1
7,Facundo Medina,ar ARG,DF,23,35,34,2879.0,32.0,3.0,5.0,8.0,3.0,0.0,0.0,7.0,0.0,2.6,2.6,1.8,4.3,81.0,238.0,30.0,0.09,0.16,0.25,0.09,0.25,0.08,0.06,0.14,0.08,0.14,Matches,,,,,,,,19.0,5.0,26.3,0.16,13.9,2260.0,1045.0,953.0,162.0,2506.0,1099.0,1032.0,246.0,90.2,95.1,92.3,65.9,37270.0,14504.0,1.8,31.0,13.0,22.0,37.1,27.0,57.0,62.0,1.0,37.0,43.0,46.3,2022-2023,Lens,Ligue 1
8,Loïs Openda,be BEL,FW,22,42,32,2784.0,30.9,21.0,4.0,25.0,20.0,1.0,1.0,2.0,0.0,18.4,17.6,4.0,21.6,61.0,42.0,206.0,0.68,0.13,0.81,0.65,0.78,0.66,0.14,0.8,0.63,0.77,Matches,,,,,,,,108.0,52.0,48.1,0.19,13.1,297.0,143.0,104.0,16.0,443.0,203.0,137.0,35.0,67.0,70.4,75.9,45.7,4347.0,944.0,3.7,11.0,2.0,10.0,15.4,2.0,13.0,6.0,0.0,13.0,20.0,39.4,2022-2023,Lens,Ligue 1
9,Deiver Machado,co COL,"DF,MF",28,36,27,2393.0,26.6,4.0,3.0,7.0,4.0,0.0,0.0,5.0,1.0,1.3,1.3,2.8,4.1,59.0,54.0,131.0,0.15,0.11,0.26,0.15,0.26,0.05,0.12,0.17,0.05,0.17,Matches,,,,,,,,21.0,7.0,33.3,0.19,19.3,719.0,371.0,268.0,50.0,875.0,429.0,311.0,85.0,82.2,86.5,86.2,58.8,11319.0,3207.0,2.6,45.0,21.0,33.0,61.8,24.0,66.0,27.0,0.0,15.0,29.0,34.1,2022-2023,Lens,Ligue 1
10,Massadio Haïdara,ml MLI,"DF,MF",29,39,19,1869.0,20.8,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,2.1,2.1,1.1,3.2,23.0,85.0,58.0,0.0,0.05,0.05,0.0,0.05,0.11,0.06,0.17,0.11,0.17,Matches,,,,,,,,15.0,1.0,6.7,0.0,11.6,843.0,416.0,349.0,49.0,996.0,461.0,407.0,78.0,84.6,90.2,85.7,62.8,13642.0,4334.0,1.5,24.0,12.0,19.0,50.0,39.0,60.0,39.0,1.0,38.0,15.0,71.7,2022-2023,Lens,Ligue 1
11,David Pereira da Costa,pt POR,"MF,FW",21,34,18,1595.0,17.7,1.0,3.0,4.0,1.0,0.0,0.0,2.0,0.0,2.8,2.8,4.1,6.9,61.0,117.0,133.0,0.06,0.17,0.23,0.06,0.23,0.18,0.26,0.44,0.18,0.44,Matches,,,,,,,,29.0,9.0,31.0,0.03,17.6,615.0,311.0,239.0,37.0,761.0,351.0,297.0,59.0,80.8,88.6,80.5,62.7,9640.0,2690.0,4.2,13.0,7.0,7.0,36.8,12.0,24.0,6.0,0.0,3.0,11.0,21.4,2022-2023,Lens,Ligue 1
12,Adrien Thomasson,fr FRA,"MF,FW",28,23,18,1502.0,16.7,6.0,5.0,11.0,6.0,0.0,0.0,1.0,0.0,3.0,3.0,2.8,5.8,17.0,49.0,98.0,0.36,0.3,0.66,0.36,0.66,0.21,0.2,0.41,0.21,0.41,Matches,,,,,,,,28.0,11.0,39.3,0.21,14.5,440.0,223.0,166.0,28.0,559.0,267.0,193.0,48.0,78.7,83.5,86.0,58.3,6769.0,1554.0,1.6,24.0,12.0,20.0,26.7,6.0,28.0,17.0,0.0,12.0,18.0,40.0,2022-2023,Lens,Ligue 1
13,Angelo Fulgini,fr FRA,"MF,FW",25,19,13,956.0,10.6,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.3,1.3,2.7,4.0,20.0,43.0,70.0,0.19,0.09,0.28,0.19,0.28,0.13,0.29,0.42,0.13,0.42,Matches,,,,,,,,18.0,10.0,55.6,0.11,15.7,380.0,194.0,127.0,32.0,501.0,221.0,165.0,76.0,75.8,87.8,77.0,42.1,5810.0,1938.0,3.4,14.0,5.0,8.0,35.7,10.0,22.0,2.0,0.0,4.0,14.0,22.2,2022-2023,Lens,Ligue 1
14,Jean Onana,cm CMR,"MF,DF",22,23,10,934.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.4,0.8,12.0,29.0,18.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,Matches,,,,,,,,8.0,3.0,37.5,0.0,23.1,412.0,185.0,177.0,31.0,478.0,204.0,203.0,43.0,86.2,90.7,87.2,72.1,6872.0,1606.0,0.3,28.0,10.0,18.0,45.5,20.0,46.0,20.0,0.0,9.0,7.0,56.3,2022-2023,Lens,Ligue 1
15,Alexis Claude-Maurice,fr FRA,"MF,FW",24,22,7,736.0,8.2,5.0,4.0,9.0,5.0,0.0,0.0,0.0,0.0,2.6,2.6,1.3,3.9,11.0,25.0,43.0,0.61,0.49,1.1,0.61,1.1,0.39,0.19,0.58,0.39,0.58,Matches,,,,,,,,17.0,11.0,64.7,0.29,16.6,201.0,122.0,62.0,5.0,240.0,136.0,73.0,10.0,83.8,89.7,84.9,50.0,2708.0,541.0,0.9,14.0,6.0,9.0,37.5,2.0,16.0,1.0,0.0,4.0,2.0,66.7,2022-2023,Lens,Ligue 1
16,Wesley Saïd,fr FRA,"FW,MF",27,22,7,689.0,7.7,6.0,0.0,6.0,6.0,0.0,0.0,2.0,0.0,3.3,3.3,0.9,4.2,19.0,26.0,67.0,0.78,0.0,0.78,0.78,0.78,0.46,0.13,0.59,0.46,0.59,Matches,,,,,,,,29.0,11.0,37.9,0.21,14.5,155.0,95.0,44.0,11.0,195.0,114.0,53.0,18.0,79.5,83.3,83.0,61.1,2247.0,565.0,0.8,4.0,2.0,2.0,33.3,1.0,5.0,2.0,0.0,5.0,7.0,41.7,2022-2023,Lens,Ligue 1
17,Jimmy Cabot,fr FRA,"DF,MF",28,11,5,511.0,5.7,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,2.1,2.4,26.0,29.0,65.0,0.0,0.18,0.18,0.0,0.18,0.05,0.37,0.43,0.05,0.43,Matches,,,,,,,,5.0,1.0,20.0,0.0,17.0,261.0,123.0,102.0,32.0,346.0,137.0,130.0,68.0,75.4,89.8,78.5,47.1,4629.0,1527.0,2.0,20.0,12.0,12.0,46.2,4.0,24.0,12.0,0.0,3.0,3.0,50.0,2022-2023,Lens,Ligue 1
18,Jean-Louis Leca,fr FRA,GK,36,5,5,480.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,5.0,16.0,13.0,81.3,0.0,1.0,20.0,0.0,0.0,,,,32.0,10.0,8.0,14.0,39.0,11.0,8.0,20.0,82.1,90.9,100.0,70.0,953.0,690.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,100.0,2022-2023,Lens,Ligue 1
19,Julien Le Cardinal,fr FRA,DF,24,11,5,408.0,4.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,1.2,4.0,8.0,13.0,0.0,0.22,0.22,0.0,0.22,0.31,0.35,0.66,0.31,0.66,Matches,,,,,,,,12.0,3.0,25.0,0.0,9.6,90.0,42.0,36.0,9.0,121.0,52.0,48.0,14.0,74.4,80.8,75.0,64.3,1556.0,466.0,0.4,6.0,4.0,15.0,66.7,3.0,8.0,5.0,0.0,9.0,7.0,56.3,2022-2023,Lens,Ligue 1
20,Łukasz Poręba,pl POL,MF,22,12,5,382.0,4.2,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.6,0.6,0.7,1.3,3.0,20.0,18.0,0.0,0.24,0.24,0.0,0.24,0.2,0.23,0.44,0.2,0.44,Matches,,,,,,,,5.0,0.0,0.0,0.0,17.1,116.0,52.0,48.0,9.0,143.0,63.0,57.0,13.0,81.1,82.5,84.2,69.2,1866.0,539.0,0.4,5.0,2.0,7.0,66.7,4.0,9.0,2.0,0.0,3.0,1.0,75.0,2022-2023,Lens,Ligue 1
21,Rémy Labeau Lascary,gp GLP,"FW,MF",19,12,1,262.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,3.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.28,0.03,0.32,0.28,0.32,Matches,,,,,,,,4.0,2.0,50.0,0.0,15.9,23.0,11.0,7.0,3.0,29.0,14.0,9.0,3.0,79.3,78.6,77.8,100.0,383.0,126.0,0.0,4.0,0.0,2.0,,2.0,5.0,0.0,0.0,3.0,3.0,50.0,2022-2023,Lens,Ligue 1
22,Ismaëlben Boura,km COM,"DF,FW",21,11,2,231.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.3,6.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.06,0.2,0.26,0.06,0.26,Matches,,,,,,,,5.0,2.0,40.0,0.0,28.6,47.0,27.0,18.0,1.0,64.0,34.0,21.0,5.0,73.4,79.4,85.7,20.0,670.0,236.0,0.5,6.0,5.0,9.0,83.3,4.0,8.0,3.0,0.0,1.0,2.0,33.3,2022-2023,Lens,Ligue 1
23,Adam Buksa,pl POL,"FW,MF",26,8,0,101.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches,,,,,,,,0.0,0.0,,,,15.0,7.0,7.0,0.0,24.0,11.0,9.0,1.0,62.5,63.6,77.8,0.0,245.0,53.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,16.7,2022-2023,Lens,Ligue 1
24,Ignatius Ganago,cm CMR,FW,23,4,0,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches,,,,,,,,1.0,0.0,0.0,0.0,23.1,10.0,3.0,6.0,1.0,11.0,3.0,7.0,1.0,90.9,100.0,85.7,100.0,204.0,74.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,2.0,4.0,33.3,2022-2023,Lens,Ligue 1
25,Patrick Berg,no NOR,"MF,FW",24,3,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.0,0.17,Matches,,,,,,,,0.0,0.0,,,,17.0,8.0,5.0,3.0,20.0,8.0,6.0,3.0,85.0,100.0,83.3,100.0,319.0,133.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,2022-2023,Lens,Ligue 1
26,Gaël Kakuta,cd COD,FW,31,2,0,22.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.19,0.19,0.19,Matches,,,,,,,,1.0,0.0,0.0,0.0,29.8,12.0,5.0,4.0,1.0,16.0,6.0,6.0,2.0,75.0,83.3,66.7,50.0,172.0,14.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,100.0,2022-2023,Lens,Ligue 1
27,Steven Fortes,cv CPV,DF,30,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,0.0,0.0,,,,1.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,33.3,0.0,50.0,,15.0,11.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,50.0,2022-2023,Lens,Ligue 1
28,Nolan Bonte,fr FRA,FW,18,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,2022-2023,Lens,Ligue 1
29,Christopher Wooh,cm CMR,MF,20,1,0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,,,,,,,,0.0,0.0,,,,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,100.0,100.0,100.0,,38.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,2022-2023,Lens,Ligue 1
30,Yaya Kader Fofana,ml MLI,MF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Lens,Ligue 1
31,Pierre Ganiou,fr FRA,DF,17,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Lens,Ligue 1
32,Yacouba Barry,fr FRA,MF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Lens,Ligue 1
33,Ibrahima Baldé,fr FRA,FW,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Lens,Ligue 1
34,Adrien Louveau,fr FRA,MF,22,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Lens,Ligue 1
35,Yannick Pandor,km COM,GK,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Lens,Ligue 1
36,Fodé Sylla,fr FRA,MF,16,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-2023,Lens,Ligue 1
0,Valentin Rongier,fr FRA,MF,27,46,41,3779.0,42.0,1.0,2.0,3.0,1.0,0.0,0.0,8.0,0.0,2.1,2.1,2.8,4.9,67.0,283.0,81.0,0.02,0.05,0.07,0.02,0.07,0.05,0.07,0.13,0.05,0.13,Matches,,,,,,,,26.0,5.0,19.2,0.04,19.7,2227.0,961.0,997.0,179.0,2522.0,1064.0,1078.0,236.0,88.3,90.3,92.5,75.8,38056.0,10561.0,3.4,108.0,46.0,68.0,55.4,66.0,170.0,43.0,1.0,46.0,34.0,57.5,2022-2023,Marseille,Ligue 1
1,Pau López,es ESP,GK,27,42,41,3765.0,41.8,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.4,0.4,0.0,2.0,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.01,0.01,0.0,0.01,Matches,45.0,152.0,108.0,73.7,0.0,12.0,29.3,0.0,0.0,,,,1012.0,164.0,525.0,318.0,1293.0,166.0,533.0,584.0,78.3,98.8,98.5,54.5,26852.0,16697.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,6.0,2.0,75.0,2022-2023,Marseille,Ligue 1
2,Jordan Veretout,fr FRA,MF,29,48,41,3705.0,41.2,5.0,4.0,9.0,4.0,1.0,1.0,6.0,0.0,4.0,3.2,4.3,7.5,67.0,302.0,89.0,0.12,0.1,0.22,0.1,0.19,0.11,0.12,0.22,0.09,0.2,Matches,,,,,,,,38.0,12.0,31.6,0.11,20.7,2196.0,810.0,1037.0,282.0,2559.0,905.0,1155.0,391.0,85.8,89.5,89.8,72.1,41958.0,11873.0,4.4,72.0,31.0,48.0,50.0,42.0,110.0,45.0,2.0,25.0,32.0,43.9,2022-2023,Marseille,Ligue 1
3,Chancel Mbemba,cd COD,DF,27,45,39,3564.0,39.6,7.0,1.0,8.0,7.0,0.0,0.0,3.0,1.0,3.5,3.5,0.8,4.3,59.0,201.0,62.0,0.18,0.03,0.2,0.18,0.2,0.1,0.02,0.12,0.1,0.12,Matches,,,,,,,,33.0,11.0,33.3,0.21,11.8,1667.0,629.0,847.0,150.0,2020.0,699.0,975.0,249.0,82.5,90.0,86.9,60.2,30599.0,9068.0,1.5,57.0,27.0,34.0,75.0,48.0,103.0,95.0,0.0,77.0,39.0,66.4,2022-2023,Marseille,Ligue 1
4,Alexis Sánchez,cl CHI,FW,33,44,41,3426.0,38.1,18.0,4.0,22.0,14.0,4.0,6.0,3.0,0.0,15.4,13.1,6.6,19.7,43.0,136.0,267.0,0.47,0.11,0.58,0.37,0.47,0.45,0.19,0.64,0.38,0.57,Matches,,,,,,,,88.0,40.0,45.5,0.16,15.3,789.0,386.0,261.0,84.0,1067.0,501.0,337.0,115.0,73.9,77.0,77.4,73.0,13051.0,2987.0,5.7,34.0,3.0,20.0,12.5,7.0,39.0,6.0,0.0,36.0,77.0,31.9,2022-2023,Marseille,Ligue 1
5,Leonardo Balerdi,ar ARG,DF,23,44,38,3401.0,37.8,1.0,1.0,2.0,1.0,0.0,0.0,12.0,1.0,1.5,1.5,0.2,1.7,21.0,126.0,22.0,0.03,0.03,0.05,0.03,0.05,0.04,0.0,0.05,0.04,0.05,Matches,,,,,,,,14.0,1.0,7.1,0.07,9.8,1711.0,503.0,934.0,234.0,2026.0,570.0,1054.0,316.0,84.5,88.2,88.6,74.1,34202.0,9717.0,0.5,68.0,35.0,45.0,62.5,82.0,144.0,103.0,2.0,86.0,48.0,64.2,2022-2023,Marseille,Ligue 1
6,Jonathan Clauss,fr FRA,DF,29,42,40,3210.0,35.7,2.0,11.0,13.0,2.0,0.0,0.0,2.0,0.0,4.5,4.5,8.8,13.3,94.0,134.0,266.0,0.06,0.31,0.36,0.06,0.36,0.14,0.26,0.4,0.14,0.4,Matches,,,,,,,,56.0,14.0,25.0,0.04,17.7,1255.0,616.0,508.0,85.0,1681.0,749.0,643.0,168.0,74.7,82.2,79.0,50.6,20440.0,6970.0,7.8,52.0,25.0,31.0,43.9,38.0,88.0,42.0,2.0,10.0,19.0,34.5,2022-2023,Marseille,Ligue 1
7,Nuno Tavares,pt POR,DF,22,39,30,3044.0,33.8,6.0,0.0,6.0,6.0,0.0,0.0,7.0,1.0,4.8,4.8,2.8,7.6,120.0,142.0,312.0,0.18,0.0,0.18,0.18,0.18,0.15,0.09,0.24,0.15,0.24,Matches,,,,,,,,80.0,18.0,22.5,0.08,20.6,1315.0,749.0,448.0,74.0,1697.0,851.0,596.0,142.0,77.5,88.0,75.2,52.1,20158.0,6740.0,4.2,67.0,32.0,39.0,50.0,20.0,86.0,32.0,0.0,26.0,34.0,43.3,2022-2023,Marseille,Ligue 1
8,Cengiz Ünder,tr TUR,MF,25,46,32,2923.0,32.5,5.0,4.0,9.0,4.0,1.0,1.0,4.0,0.0,8.9,8.1,8.9,17.0,74.0,122.0,282.0,0.15,0.12,0.28,0.12,0.25,0.3,0.3,0.6,0.27,0.58,Matches,,,,,,,,81.0,27.0,33.3,0.05,17.3,858.0,446.0,276.0,103.0,1211.0,528.0,395.0,199.0,70.9,84.5,69.9,51.8,14728.0,4644.0,8.1,40.0,14.0,26.0,38.9,22.0,59.0,13.0,0.0,11.0,19.0,36.7,2022-2023,Marseille,Ligue 1
9,Mattéo Guendouzi,fr FRA,MF,23,43,34,2916.0,32.4,5.0,5.0,10.0,3.0,2.0,2.0,5.0,0.0,4.6,3.0,2.3,5.3,64.0,206.0,128.0,0.15,0.15,0.31,0.09,0.25,0.16,0.08,0.25,0.11,0.19,Matches,,,,,,,,38.0,9.0,23.7,0.08,18.2,1317.0,609.0,533.0,126.0,1524.0,680.0,594.0,161.0,86.4,89.6,89.7,78.3,22466.0,6158.0,2.7,43.0,17.0,23.0,39.5,35.0,70.0,19.0,0.0,24.0,32.0,42.9,2022-2023,Marseille,Ligue 1
10,Sead Kolašinac,ba BIH,DF,29,41,31,2662.0,29.6,4.0,1.0,5.0,4.0,0.0,0.0,3.0,0.0,4.5,4.5,0.9,5.4,54.0,119.0,94.0,0.14,0.03,0.17,0.14,0.17,0.17,0.03,0.21,0.17,0.21,Matches,,,,,,,,25.0,9.0,36.0,0.16,9.5,1237.0,615.0,528.0,56.0,1451.0,676.0,606.0,94.0,85.3,91.0,87.1,59.6,19531.0,5060.0,1.7,57.0,27.0,41.0,65.9,49.0,101.0,38.0,1.0,38.0,37.0,50.7,2022-2023,Marseille,Ligue 1
11,Samuel Gigot,fr FRA,DF,28,33,28,2308.0,25.6,2.0,2.0,4.0,2.0,0.0,0.0,5.0,2.0,2.8,2.8,0.4,3.3,35.0,85.0,21.0,0.08,0.08,0.16,0.08,0.16,0.12,0.02,0.14,0.12,0.14,Matches,,,,,,,,13.0,3.0,23.1,0.15,7.7,1141.0,405.0,625.0,77.0,1300.0,449.0,675.0,127.0,87.8,90.2,92.6,60.6,20383.0,5958.0,0.4,46.0,12.0,24.0,75.0,56.0,95.0,90.0,1.0,63.0,19.0,76.8,2022-2023,Marseille,Ligue 1
12,Ruslan Malinovskyi,ua UKR,"MF,FW",29,23,16,1473.0,16.4,2.0,1.0,3.0,2.0,0.0,0.0,4.0,0.0,2.3,2.3,2.4,4.6,35.0,64.0,81.0,0.12,0.06,0.18,0.12,0.18,0.17,0.17,0.34,0.17,0.34,Matches,,,,,,,,43.0,10.0,23.3,0.05,24.3,411.0,201.0,155.0,38.0,543.0,247.0,191.0,63.0,75.7,81.4,81.2,60.3,6846.0,1959.0,2.1,21.0,10.0,15.0,38.5,5.0,24.0,9.0,0.0,15.0,24.0,38.5,2022-2023,Marseille,Ligue 1
13,Issa Kaboré,bf BFA,DF,21,29,11,1244.0,13.8,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0.9,1.8,44.0,58.0,142.0,0.07,0.0,0.07,0.07,0.07,0.07,0.07,0.14,0.07,0.14,Matches,,,,,,,,9.0,3.0,33.3,0.11,15.7,480.0,278.0,151.0,23.0,618.0,318.0,195.0,51.0,77.7,87.4,77.4,45.1,6778.0,2191.0,1.3,37.0,22.0,23.0,64.7,13.0,49.0,21.0,1.0,3.0,9.0,25.0,2022-2023,Marseille,Ligue 1
14,Dimitri Payet,fr FRA,MF,35,27,11,967.0,10.7,4.0,3.0,7.0,3.0,1.0,1.0,0.0,0.0,3.2,2.4,3.5,5.9,24.0,80.0,98.0,0.37,0.28,0.65,0.28,0.56,0.31,0.35,0.66,0.24,0.58,Matches,,,,,,,,31.0,9.0,29.0,0.1,20.6,432.0,200.0,159.0,57.0,578.0,240.0,203.0,95.0,74.7,83.3,78.3,60.0,7722.0,2423.0,3.5,7.0,4.0,5.0,33.3,1.0,8.0,4.0,0.0,5.0,6.0,45.5,2022-2023,Marseille,Ligue 1
15,Amine Harit,ma MAR,MF,25,16,10,895.0,9.9,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.5,1.5,3.0,4.5,37.0,62.0,102.0,0.1,0.2,0.3,0.1,0.3,0.16,0.3,0.46,0.16,0.46,Matches,,,,,,,,15.0,8.0,53.3,0.07,18.7,402.0,223.0,124.0,30.0,486.0,252.0,144.0,48.0,82.7,88.5,86.1,62.5,6071.0,1613.0,2.4,7.0,4.0,4.0,40.0,7.0,14.0,7.0,0.0,4.0,17.0,19.0,2022-2023,Marseille,Ligue 1
16,Eric Bailly,ci CIV,DF,28,23,11,859.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.2,0.2,0.0,0.2,4.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,,,,,,,,4.0,0.0,0.0,0.0,15.4,405.0,118.0,221.0,61.0,477.0,137.0,252.0,77.0,84.9,86.1,87.7,79.2,8246.0,2881.0,0.1,19.0,11.0,15.0,91.7,27.0,46.0,26.0,1.0,20.0,19.0,51.3,2022-2023,Marseille,Ligue 1
17,Pape Gueye,sn SEN,MF,23,19,5,621.0,6.9,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.7,0.7,0.9,1.6,9.0,41.0,14.0,0.14,0.14,0.29,0.14,0.29,0.12,0.15,0.27,0.12,0.27,Matches,,,,,,,,8.0,4.0,50.0,0.13,16.8,318.0,114.0,165.0,35.0,371.0,121.0,191.0,49.0,85.7,94.2,86.4,71.4,6017.0,1504.0,0.4,19.0,7.0,11.0,46.7,14.0,29.0,2.0,0.0,11.0,6.0,64.7,2022-2023,Marseille,Ligue 1
